# xb = th_nq
# yb = pm
# current header line:
#
i_b,i_x,i_y,xb,yb,Ei,kf,th_e,omega,Q2_calc,q_lab,Ep_calc,pf,pm_mc,pm,En_calc,beta_cm,gamma_cm,PfPar_q,PfPerp_q,theta_pq,theta_pq_calc,PfPar_cm,th_pq_cm,th_nq_mc,th_nq_calc,cos_phi,sin_phi,alpha_c,nx,ny,cont,kin,crs0,crs12,ratio,
425,5,20,45.0,0.76,13999.99,10852.043,12.993,3147.947,7779219.403,4205.805,3809.854,3692.51,760.456,768.305,1213.704,0.837,1.829,3653.657,534.252,8.146,8.319,848.434,32.198,43.529,44.056,-0.959,0.001,0.704,19,40,0.08976,thrq26,0.00155629206,0.00120218738,0.772468984,
446,5,21,45.0,0.8,14000.01,10818.789,13.057,3181.22,7832429.007,4237.05,3817.966,3700.879,800.157,807.466,1238.864,0.838,1.832,3657.863,562.622,8.581,8.744,840.608,33.795,43.699,44.169,-0.957,0.001,0.702,19,40,0.0921,thrq26,0.00109865225,0.000827297976,0.753011703,
467,5,22,45.0,0.84,13999.985,10781.286,13.114,3218.698,7872916.624,4270.004,3829.169,3712.436,840.235,847.227,1265.14,0.838,1.834,3664.788,592.881,9.032,9.19,834.676,35.387,43.98,44.41,-0.952,-0.005,0.702,19,40,0.09181,thrq26,0.000765278528,0.000560984248,0.733045876,
488,5,23,45.0,0.88,13999.957,10745.349,13.176,3254.608,7920883.395,4302.715,3838.741,3722.308,879.508,886.075,1291.477,0.839,1.836,3670.218,620.545,9.447,9.597,827.526,36.865,44.06,44.454,-0.95,0.006,0.701,19,40,0.08207,thrq26,0.000530063757,0.000379184348,0.715356112,
509,5,24,45.0,0.92,14000.003,10712.411,13.222,3287.592,7951022.938,4331.199,3844.365,3728.108,919.294,925.498,1318.837,0.839,1.837,3671.215,648.821,9.878,10.022,819.942,38.355,44.149,44.511,-0.948,-0.008,0.701,19,40,0.07257,thrq26,0.000364013191,0.000256529398,0.704725564,
530,5,25,45.0,0.96,14000.039,10679.588,13.273,3320.451,7987338.512,4360.359,3849.246,3733.14,959.002,964.949,1346.815,0.839,1.839,3671.48,675.701,10.29,10.428,811.442,39.785,44.117,44.447,-0.946,-0.003,0.7,19,40,0.0562,thrq26,0.000245653297,0.00017008328,0.692371249,
551,5,26,45.0,1.0,14000.007,10644.794,13.301,3355.212,7995844.066,4387.857,3855.135,3739.213,999.152,1004.854,1375.687,0.839,1.837,3672.096,705.278,10.738,10.872,805.025,41.221,44.271,44.577,-0.945,0.002,0.702,19,40,0.04445,thrq26,0.000164528057,0.000115362142,0.701170027,
572,5,27,45.0,1.04,14000.022,10614.631,13.336,3385.391,8014796.458,4413.125,3856.265,3740.378,1038.959,1044.269,1404.736,0.839,1.837,3668.104,731.739,11.154,11.282,795.993,42.592,44.202,44.485,-0.944,0.005,0.702,19,40,0.03208,thrq26,0.00010853944,7.83154028e-05,0.721538663,
593,5,28,45.0,1.08,14000.031,10580.88,13.368,3419.15,8027222.24,4440.474,3860.415,3744.657,1078.749,1083.772,1434.345,0.839,1.836,3666.917,759.059,11.573,11.695,788.308,43.917,44.196,44.458,-0.942,0.002,0.703,19,40,0.02185,thrq26,7.01913305e-05,5.32430749e-05,0.758542061,
614,5,29,45.0,1.12,14000.034,10543.941,13.401,3456.094,8038289.615,4470.221,3867.217,3751.668,1118.715,1123.36,1464.487,0.838,1.835,3668.27,786.646,11.988,12.104,781.452,45.19,44.209,44.448,-0.94,0.003,0.705,19,40,0.01501,thrq26,4.43184108e-05,3.63143663e-05,0.819396853,
635,5,30,45.0,1.16,13999.985,10513.204,13.421,3486.781,8038533.598,4494.016,3867.379,3751.835,1158.352,1162.875,1495.012,0.838,1.833,3662.667,813.103,12.403,12.517,772.696,46.46,44.136,44.364,-0.939,0.003,0.706,19,40,0.009653,thrq26,2.75003149e-05,2.64075225e-05,0.960262537,
656,5,31,45.0,1.2,13999.981,10482.122,13.429,3517.858,8024299.131,4516.595,3871.402,3755.981,1191.62,1197.457,1522.067,0.837,1.83,3661.289,838.067,12.757,12.893,767.166,47.529,44.157,44.417,-0.938,0.044,0.71,19,40,0.003486,thrq26,1.77374986e-05,2.03579984e-05,1.14773786,
677,5,32,45.0,1.24,13999.999,10438.233,13.483,3561.766,8055711.326,4554.326,3871.043,3755.612,1237.177,1253.241,1566.332,0.838,1.831,3653.218,870.987,13.091,13.41,752.067,49.191,43.477,44.026,-0.939,0.065,0.708,19,40,0.0002788,thrq26,8.018269e-06,1.4088173e-05,1.75700927,
698,5,33,45.0,1.28,14000.004,10390.448,13.486,3609.556,8021395.238,4588.06,3882.861,3767.792,1277.429,1297.92,1602.305,0.836,1.825,3657.532,904.829,13.494,13.895,747.599,50.435,43.54,44.198,-0.952,0.101,0.715,19,40,0.0001465,thrq26,4.04812226e-06,1.15609455e-05,2.85587859,
719,5,34,45.0,1.32,14000.0,10369.34,13.448,3630.66,7960389.333,4598.052,3875.391,3760.094,1316.617,1333.034,1630.879,0.835,1.818,3643.217,930.2,13.995,14.323,739.859,51.502,43.729,44.251,-0.932,0.154,0.72,19,40,6.199e-05,thrq26,2.2483373e-06,9.84218514e-06,4.37753963,
740,5,35,45.0,1.36,14000.002,10342.265,13.481,3657.737,7979268.135,4621.505,3869.839,3754.37,1356.82,1372.762,1663.508,0.835,1.818,3631.839,951.335,14.376,14.678,726.841,52.619,43.416,43.869,-0.924,0.243,0.717,19,40,3.332e-05,thrq26,1.01274804e-06,8.36245272e-06,8.25718975,
761,5,36,45.0,1.4,13999.999,10292.01,13.576,3707.989,8051774.303,4669.149,3882.131,3767.039,1395.84,1418.524,1701.468,0.836,1.824,3638.707,974.883,14.579,14.998,715.499,53.724,42.811,43.413,-0.894,0.396,0.714,19,40,1.129e-05,thrq26,3.37330931e-07,6.2981062e-06,18.6704082,
782,5,37,45.0,1.44,14000.001,10385.767,13.411,3614.234,7930320.631,4581.813,3761.124,3642.211,1440.309,1451.099,1728.72,0.835,1.815,3508.766,976.862,15.34,15.558,671.205,55.507,42.001,42.314,-0.869,0.417,0.698,19,40,8.147e-06,thrq26,1.50591049e-07,6.30932072e-06,41.897049,
803,5,38,45.0,1.48,14000.0,10143.97,14.109,3856.029,8568385.407,4841.214,3971.837,3859.421,1475.042,1487.992,1759.803,0.845,1.868,3730.3,989.946,14.631,14.863,701.444,54.68,41.37,41.705,-0.774,0.633,0.691,19,40,5.964e-07,thrq26,6.92134705e-08,3.94116796e-06,56.9422112,
824,5,39,45.0,1.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
845,5,40,45.0,1.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
27,6,1,55.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
48,6,2,55.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
69,6,3,55.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
90,6,4,55.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
111,6,5,55.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
132,6,6,55.0,0.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
153,6,7,55.0,0.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
174,6,8,55.0,0.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
195,6,9,55.0,0.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
216,6,10,55.0,0.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
237,6,11,55.0,0.4,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
258,6,12,55.0,0.44,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
279,6,13,55.0,0.48,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
300,6,14,55.0,0.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
321,6,15,55.0,0.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
342,6,16,55.0,0.6,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
363,6,17,55.0,0.64,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
384,6,18,55.0,0.68,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
405,6,19,55.0,0.72,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
426,6,20,55.0,0.76,13999.999,10714.195,12.747,3285.804,7393442.689,4264.968,3937.223,3823.79,775.171,784.766,1224.191,0.826,1.776,3774.409,612.544,9.052,9.218,925.085,33.511,50.907,51.31,-0.995,0.075,0.781,19,40,0.0001852,thrq26,0.00159898505,0.00166982622,1.04430377,
447,6,21,55.0,0.8,14000.002,10716.099,12.725,3283.903,7369995.546,4260.753,3916.019,3801.954,807.337,814.551,1243.494,0.826,1.773,3748.794,633.555,9.467,9.592,913.06,34.756,50.764,51.059,-0.989,0.022,0.779,19,40,0.00143,thrq26,0.00127409701,0.00133059197,1.04434121,
468,6,22,55.0,0.84,14000.005,10686.837,12.754,3313.168,7383081.766,4284.876,3925.388,3811.603,837.939,844.612,1263.39,0.826,1.773,3754.497,657.319,9.814,9.93,909.492,35.857,50.839,51.101,-0.989,0.013,0.78,19,40,0.003478,thrq26,0.000979117933,0.00103536074,1.05744231,
489,6,23,55.0,0.88,13999.999,10640.829,12.791,3359.17,7393206.684,4321.716,3942.576,3829.301,881.058,887.134,1292.204,0.826,1.772,3766.301,691.753,10.302,10.407,906.273,37.354,51.018,51.239,-0.985,0.007,0.784,19,40,0.003866,thrq26,0.000667067361,0.000726540806,1.08915663,
510,6,24,55.0,0.92,13999.998,10602.56,12.815,3397.438,7394271.531,4351.65,3953.764,3840.82,921.34,926.135,1319.284,0.825,1.771,3772.25,722.511,10.759,10.843,901.916,38.698,51.104,51.273,-0.982,-0.018,0.787,19,40,0.003839,thrq26,0.000465616526,0.000540562905,1.16096163,
531,6,25,55.0,0.96,14000.002,10568.506,12.823,3431.496,7380008.756,4376.662,3961.137,3848.409,958.979,963.767,1345.969,0.825,1.768,3774.175,752.234,11.189,11.272,897.287,39.975,51.15,51.308,-0.981,-0.027,0.791,19,40,0.003366,thrq26,0.000328198978,0.000398879376,1.21535838,
552,6,26,55.0,1.0,14000.007,10535.353,12.832,3464.654,7367535.598,4401.291,3964.763,3852.141,999.56,1004.598,1375.501,0.824,1.766,3771.75,782.877,11.64,11.726,890.112,41.332,51.041,51.196,-0.976,-0.001,0.794,19,40,0.002657,thrq26,0.000220580623,0.000275258091,1.24787974,
573,6,27,55.0,1.04,13999.999,10505.87,12.833,3494.129,7347694.599,4422.288,3966.78,3854.217,1038.013,1041.879,1402.959,0.824,1.763,3767.971,810.79,12.077,12.144,883.412,42.546,50.981,51.096,-0.975,-0.016,0.797,19,40,0.001731,thrq26,0.000151920147,0.00019578007,1.2887038,
594,6,28,55.0,1.08,14000.005,10469.015,12.831,3530.99,7319422.977,4448.293,3974.681,3862.348,1077.505,1080.559,1431.919,0.823,1.759,3769.698,840.901,12.522,12.575,878.816,43.737,51.009,51.097,-0.977,-0.002,0.802,19,40,0.00118,thrq26,0.000101805497,0.000139083102,1.36616492,
615,6,29,55.0,1.12,14000.001,10438.79,12.82,3561.211,7285670.366,4468.545,3972.573,3860.179,1119.286,1123.048,1464.248,0.822,1.756,3760.467,871.702,12.988,13.051,869.683,45.066,50.816,50.913,-0.972,0.016,0.805,19,40,0.0005486,thrq26,6.40237558e-05,8.98883955e-05,1.40398502,
636,6,30,55.0,1.16,14000.004,10398.558,12.815,3601.446,7252408.663,4496.979,3982.555,3870.45,1158.43,1162.218,1494.502,0.821,1.752,3763.911,901.865,13.411,13.475,865.39,46.182,50.798,50.895,-0.97,0.009,0.81,19,40,0.0003265,thrq26,4.06190411e-05,6.16155594e-05,1.51691318,
657,6,31,55.0,1.2,13999.996,10376.538,12.786,3623.458,7204798.45,4509.351,3980.239,3868.068,1191.256,1193.338,1518.829,0.82,1.747,3755.767,925.293,13.804,13.84,859.441,47.113,50.788,50.84,-0.971,0.034,0.814,19,40,9.576e-05,thrq26,2.81213815e-05,4.28974599e-05,1.52543926,
678,6,32,55.0,1.24,14000.0,10331.321,12.745,3668.679,7127345.716,4537.241,3988.948,3877.028,1234.362,1239.477,1555.342,0.818,1.74,3755.763,962.079,14.282,14.368,854.975,48.373,50.794,50.914,-0.994,-0.027,0.824,19,40,9.509e-06,thrq26,1.58471084e-05,2.62952162e-05,1.65930688,
699,6,33,55.0,1.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
720,6,34,55.0,1.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
741,6,35,55.0,1.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
762,6,36,55.0,1.4,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
783,6,37,55.0,1.44,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
804,6,38,55.0,1.48,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
825,6,39,55.0,1.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
846,6,40,55.0,1.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
28,7,1,65.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
49,7,2,65.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
70,7,3,65.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
91,7,4,65.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
112,7,5,65.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
133,7,6,65.0,0.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
154,7,7,65.0,0.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
175,7,8,65.0,0.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
196,7,9,65.0,0.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
217,7,10,65.0,0.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
238,7,11,65.0,0.4,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
259,7,12,65.0,0.44,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
280,7,13,65.0,0.48,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
301,7,14,65.0,0.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
322,7,15,65.0,0.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
343,7,16,65.0,0.6,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
364,7,17,65.0,0.64,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
385,7,18,65.0,0.68,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
406,7,19,65.0,0.72,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
427,7,20,65.0,0.76,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
448,7,21,65.0,0.8,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
469,7,22,65.0,0.84,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
490,7,23,65.0,0.88,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
511,7,24,65.0,0.92,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
532,7,25,65.0,0.96,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
553,7,26,65.0,1.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
574,7,27,65.0,1.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
595,7,28,65.0,1.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
616,7,29,65.0,1.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
637,7,30,65.0,1.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
658,7,31,65.0,1.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
679,7,32,65.0,1.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq26,-1.0,-1.0,1.0,
