# histogram parameters
#\ dx = 10.0
#\ dy = 0.04
#\ nx = 19
#\ ny = 40
#\ xmin = 0.0
#\ ymin = -0.02
# averaged kinematics results
# averaged kinematic varibles used as input to calculate the averaged
# kinematics: Ei, omega, th_e, pf
#
# variables with _mc attached are from histograms not calculated
# alpha is the spectatror (neutron) alpha
#\ xb = th_nq
#\ yb = pm
# current header line:
i_b,i_x,i_y,xb,yb,Ei,kf,th_e,omega,Q2_calc,q_lab,Ep_calc,pf,pm_mc,pm,En_calc,beta_cm,gamma_cm,PfPar_q,PfPerp_q,theta_pq,theta_pq_calc,PfPar_cm,th_pq_cm,th_nq_mc,th_nq_calc,cos_phi,sin_phi,alpha_c,nx,ny,cont,kin,crs0,crs12,ratio,
425,5,20,45.0,0.76,22000.019,16839.174,10.488,5160.845,12379260.719,6246.085,5823.942,5747.864,758.521,766.423,1212.513,0.888,2.172,5720.713,558.021,5.46,5.571,1196.483,25.004,46.179,46.726,-0.732,0.074,0.731,19,40,0.0758,thrq65,0.000132931804,0.000134488408,1.01170981,
446,5,21,45.0,0.8,21999.996,16819.189,10.502,5180.807,12397177.549,6264.019,5817.853,5741.694,798.94,807.005,1238.564,0.888,2.172,5711.487,588.189,5.768,5.88,1187.954,26.341,46.271,46.79,-0.712,0.079,0.73,19,40,0.05349,thrq65,8.752539e-05,9.32348412e-05,1.06523192,
467,5,22,45.0,0.84,21999.983,16794.382,10.525,5205.601,12431499.44,6287.271,5817.292,5741.127,838.697,845.403,1263.919,0.888,2.174,5708.009,615.761,6.061,6.157,1180.132,27.554,46.322,46.749,-0.696,0.092,0.729,19,40,0.03637,thrq65,5.81585191e-05,6.56476914e-05,1.12877166,
488,5,23,45.0,0.88,22000.015,16764.788,10.532,5235.228,12426275.411,6311.409,5820.426,5744.302,878.486,884.521,1290.412,0.888,2.171,5707.799,646.555,6.377,6.463,1175.98,28.802,46.599,46.967,-0.681,0.113,0.731,19,40,0.02486,thrq65,3.84434861e-05,4.73669315e-05,1.23211849,
509,5,24,45.0,0.92,22000.017,16737.322,10.545,5262.695,12436669.904,6335.032,5820.071,5743.942,918.162,924.639,1318.234,0.887,2.17,5704.04,675.874,6.665,6.757,1169.324,30.028,46.592,46.967,-0.661,0.183,0.731,19,40,0.01672,thrq65,2.4818326e-05,3.35455188e-05,1.35164309,
530,5,25,45.0,0.96,22000.015,16711.128,10.528,5288.887,12378486.347,6352.229,5817.273,5741.107,958.44,965.52,1347.224,0.887,2.162,5697.126,709.273,6.998,7.097,1166.261,31.306,46.895,47.274,-0.651,0.195,0.737,19,40,0.01078,thrq65,1.6150183e-05,2.52448499e-05,1.56313086,
551,5,26,45.0,1.0,21999.958,16685.642,10.543,5314.316,12395378.22,6374.742,5814.377,5738.173,998.969,1004.664,1375.548,0.887,2.162,5690.788,735.906,7.285,7.368,1158.145,32.433,46.786,47.096,-0.636,0.206,0.736,19,40,0.007499,thrq65,1.03990305e-05,1.83927532e-05,1.76869881,
572,5,27,45.0,1.04,21999.998,16663.713,10.54,5336.285,12370909.534,6391.154,5806.753,5730.447,1039.102,1044.816,1405.142,0.886,2.158,5679.196,764.694,7.586,7.669,1151.008,33.599,46.751,47.045,-0.618,0.278,0.738,19,40,0.004504,thrq65,6.66327924e-06,1.36543895e-05,2.04919958,
593,5,28,45.0,1.08,21999.989,16615.934,10.525,5384.054,12300890.637,6425.646,5824.886,5748.821,1078.873,1084.345,1434.778,0.885,2.149,5692.973,799.372,7.914,7.993,1154.506,34.698,47.221,47.493,-0.633,0.272,0.747,19,40,0.002833,thrq65,4.36713981e-06,1.09221328e-05,2.50098085,
614,5,29,45.0,1.12,21999.992,16601.601,10.53,5398.392,12302633.008,6437.8,5811.006,5734.756,1118.83,1121.416,1462.996,0.885,2.148,5675.474,822.455,8.199,8.246,1143.878,35.716,47.001,47.173,-0.601,0.301,0.746,19,40,0.001846,thrq65,2.86314594e-06,8.17434193e-06,2.855021,
635,5,30,45.0,1.16,22000.008,16573.456,10.505,5426.552,12221653.327,6455.162,5805.003,5728.674,1157.75,1165.633,1497.159,0.884,2.139,5664.313,856.305,8.49,8.597,1139.423,36.926,46.944,47.276,-0.604,0.375,0.752,19,40,0.001203,thrq65,1.80475058e-06,6.13005523e-06,3.39662194,
656,5,31,45.0,1.2,21999.99,16543.31,10.517,5456.68,12229081.361,6481.083,5808.572,5732.29,1195.474,1199.556,1523.719,0.884,2.138,5664.536,878.74,8.756,8.818,1133.912,37.774,46.898,47.101,-0.588,0.478,0.753,19,40,0.0005698,thrq65,1.24989003e-06,4.79744085e-06,3.83829045,
677,5,32,45.0,1.24,22000.002,16618.237,10.5,5381.765,12243094.848,6419.228,5695.203,5617.382,1235.721,1248.038,1562.173,0.885,2.144,5546.14,891.804,8.959,9.135,1090.352,39.28,45.113,45.608,-0.491,0.837,0.733,19,40,0.0002636,thrq65,7.5616407e-07,3.19517926e-06,4.2255106,
698,5,33,45.0,1.28,21999.998,16626.642,10.534,5373.356,12328990.154,6418.874,5643.458,5564.914,1280.599,1301.872,1605.508,0.885,2.152,5489.696,911.866,9.134,9.431,1059.869,40.707,43.676,44.461,-0.47,0.85,0.72,19,40,0.0001589,thrq65,4.53388338e-07,2.45115029e-06,5.40629339,
719,5,34,45.0,1.32,22000.0,16603.075,10.272,5396.925,11708448.158,6390.246,5642.244,5563.682,1318.251,1332.316,1630.291,0.879,2.095,5478.251,971.252,9.868,10.054,1090.289,41.695,46.349,46.802,-0.48,0.844,0.764,19,40,6.683e-05,thrq65,4.27534502e-07,2.15019895e-06,5.02929926,
740,5,35,45.0,1.36,22000.0,16529.495,10.217,5470.505,11533474.771,6438.936,5664.751,5586.506,1362.045,1394.346,1681.364,0.877,2.077,5491.959,1023.443,10.149,10.556,1094.245,43.085,46.309,47.222,-0.536,0.821,0.782,19,40,9.115e-05,thrq65,2.94947313e-07,1.4858847e-06,5.03779697,
761,5,36,45.0,1.4,21999.998,16473.555,10.276,5526.443,11625393.892,6493.61,5707.026,5629.369,1398.114,1410.792,1695.027,0.877,2.083,5533.627,1033.811,10.421,10.582,1097.962,43.276,46.74,47.121,-0.492,0.855,0.782,19,40,6.887e-05,thrq65,2.51622396e-07,1.25186114e-06,4.97515774,
782,5,37,45.0,1.44,22000.0,16428.814,10.204,5571.186,11433101.819,6516.994,5723.593,5646.164,1435.514,1444.522,1723.203,0.875,2.067,5544.254,1067.904,10.789,10.902,1106.301,43.988,47.415,47.67,-0.618,0.775,0.799,19,40,1.916e-05,thrq65,2.2860722e-07,1.05208915e-06,4.60216951,
803,5,38,45.0,1.48,21999.998,16483.852,10.083,5516.146,11201282.156,6452.065,5623.946,5545.125,1476.596,1497.454,1767.81,0.873,2.049,5435.096,1099.155,11.176,11.433,1078.2,45.551,46.705,47.224,-0.477,0.866,0.799,19,40,3.736e-05,thrq65,1.86020358e-07,7.85145062e-07,4.22074795,
824,5,39,45.0,1.52,22000.0,16219.561,10.122,5780.439,11107821.452,6672.428,5859.262,5783.649,1511.578,1531.555,1796.787,0.872,2.039,5667.07,1155.385,11.292,11.523,1143.225,45.303,48.53,48.972,-0.757,0.653,0.842,19,40,2.478e-06,thrq65,1.69478696e-07,6.29571502e-07,3.71475315,
845,5,40,45.0,1.56,22000.0,16328.995,10.639,5671.005,12350687.472,6671.656,5718.856,5641.362,1550.431,1567.775,1827.759,0.884,2.14,5536.709,1081.58,10.827,11.053,1028.941,46.429,43.105,43.621,-0.388,0.919,0.737,19,40,9.125e-06,thrq65,8.83111113e-08,5.14654346e-07,5.82774162,
27,6,1,55.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
48,6,2,55.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
69,6,3,55.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
90,6,4,55.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
111,6,5,55.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
132,6,6,55.0,0.2,22000.002,17330.065,9.167,4669.937,9738153.222,5616.624,5584.595,5505.211,209.114,201.605,960.952,0.858,1.947,5502.698,166.33,1.82,1.731,1383.906,6.853,56.812,55.591,-0.961,-0.049,0.902,19,40,0.1451,thrq65,0.4585419,0.351864398,0.767354965,
153,6,7,55.0,0.24,22000.0,17300.953,9.267,4699.047,9935034.332,5658.275,5602.043,5522.91,242.096,251.382,972.614,0.861,1.964,5518.945,209.237,2.054,2.171,1370.095,8.683,54.918,56.341,-0.92,-0.082,0.887,19,40,0.6387,thrq65,0.137000993,0.0969379768,0.707571328,
174,6,8,55.0,0.28,22000.002,17241.003,9.371,4758.999,10123863.523,5724.678,5645.878,5567.368,280.989,307.904,988.731,0.863,1.978,5561.249,260.952,2.359,2.687,1364.5,10.827,54.721,57.942,-0.881,0.052,0.878,19,40,0.7017,thrq65,0.0433269069,0.0296495799,0.684322536,
195,6,9,55.0,0.32,21999.994,17197.353,9.474,4802.641,10320637.162,5778.062,5677.227,5599.156,321.675,345.348,1001.024,0.865,1.994,5591.605,290.688,2.688,2.976,1355.43,12.104,54.808,57.323,-0.89,0.005,0.867,19,40,0.7833,thrq65,0.0222364478,0.0161620621,0.726827502,
216,6,10,55.0,0.36,21999.998,17156.794,9.56,4843.204,10483387.636,5825.806,5705.019,5627.334,359.594,380.786,1013.796,0.867,2.007,5618.27,319.259,2.997,3.252,1348.005,13.324,54.947,56.974,-0.87,0.031,0.858,19,40,0.7649,thrq65,0.0127114486,0.0101224547,0.796325803,
237,6,11,55.0,0.4,21999.985,17107.311,9.649,4892.673,10648395.369,5881.042,5739.696,5662.487,399.561,418.578,1028.587,0.869,2.02,5651.652,350.125,3.317,3.545,1342.235,14.62,55.136,56.769,-0.866,0.01,0.851,19,40,0.7239,thrq65,0.00748011563,0.00658097118,0.879795372,
258,6,12,55.0,0.44,21999.987,17067.73,9.717,4932.257,10774226.228,5924.642,5762.364,5685.463,439.585,458.575,1045.502,0.87,2.03,5672.544,383.063,3.637,3.863,1335.331,16.006,55.174,56.651,-0.851,0.041,0.844,19,40,0.7014,thrq65,0.00455916906,0.00448687561,0.984143257,
279,6,13,55.0,0.48,22000.006,17022.657,9.794,4977.348,10915002.858,5974.027,5790.35,5713.825,480.431,496.339,1062.608,0.872,2.041,5698.873,413.089,3.958,4.146,1329.021,17.266,55.19,56.333,-0.848,0.015,0.838,19,40,0.6645,thrq65,0.00292771123,0.00306882081,1.04819787,
300,6,14,55.0,0.52,21999.973,16980.574,9.852,5019.4,11018562.71,6017.718,5814.387,5738.183,519.683,533.817,1080.622,0.873,2.049,5720.999,443.754,4.269,4.435,1324.224,18.526,55.294,56.231,-0.844,0.054,0.834,19,40,0.634,thrq65,0.00194510818,0.00229212269,1.17840374,
321,6,15,55.0,0.56,21999.987,16942.287,9.9,5057.699,11100053.925,6056.433,5832.736,5756.775,559.832,573.129,1100.573,0.874,2.054,5737.07,475.904,4.586,4.742,1318.919,19.841,55.315,56.136,-0.838,0.042,0.831,19,40,0.572,thrq65,0.00129244197,0.00168324681,1.3023771,
342,6,16,55.0,0.6,21999.977,16901.159,9.941,5098.818,11165238.673,6096.161,5853.129,5777.436,599.417,611.985,1121.298,0.874,2.058,5755.05,508.103,4.899,5.045,1315.343,21.121,55.399,56.125,-0.841,0.03,0.83,19,40,0.508,thrq65,0.000873368466,0.00124554406,1.42613816,
363,6,17,55.0,0.64,22000.004,16872.082,9.958,5127.922,11184686.731,6122.113,5860.539,5784.943,639.253,650.883,1142.993,0.874,2.059,5759.627,540.604,5.228,5.362,1310.906,22.411,55.532,56.157,-0.824,0.038,0.831,19,40,0.438,thrq65,0.000595930615,0.000930563838,1.56153047,
384,6,18,55.0,0.68,21999.99,16826.881,9.995,5173.109,11235848.837,6164.163,5882.93,5807.625,679.322,690.13,1165.789,0.875,2.062,5779.303,572.855,5.536,5.661,1308.492,23.644,55.552,56.106,-0.822,0.046,0.831,19,40,0.3563,thrq65,0.000400750665,0.000683652237,1.70592916,
405,6,19,55.0,0.72,22000.01,16786.852,10.011,5213.158,11245076.993,6198.555,5899.483,5824.392,719.38,729.118,1189.285,0.874,2.061,5792.803,605.788,5.859,5.97,1307.129,24.865,55.713,56.186,-0.824,0.035,0.834,19,40,0.301,thrq65,0.000273492391,0.000518875371,1.89722049,
426,6,20,55.0,0.76,21999.987,16754.234,10.014,5245.752,11229781.82,6224.765,5907.142,5832.15,759.274,769.121,1214.221,0.874,2.059,5797.016,639.201,6.18,6.292,1304.369,26.107,55.759,56.21,-0.817,0.038,0.837,19,40,0.2391,thrq65,0.000184850243,0.000392165501,2.12153077,
447,6,21,55.0,0.8,22000.038,16709.618,10.026,5290.421,11228522.108,6262.354,5926.589,5851.846,799.533,808.351,1239.442,0.874,2.057,5813.129,672.034,6.495,6.594,1304.044,27.264,55.856,56.239,-0.812,0.064,0.841,19,40,0.1849,thrq65,0.000124081183,0.000277545652,2.23680687,
468,6,22,55.0,0.84,22000.004,16670.61,10.027,5329.393,11204813.706,6293.429,5939.706,5865.13,839.069,847.463,1265.298,0.873,2.054,5822.645,704.668,6.806,6.9,1303.104,28.403,55.898,56.253,-0.808,0.063,0.846,19,40,0.1458,thrq65,8.35429164e-05,0.000227353463,2.72139716,
489,6,23,55.0,0.88,21999.996,16621.83,10.032,5378.166,11182564.29,6333.027,5961.673,5887.375,879.106,886.988,1292.103,0.873,2.051,5840.941,737.969,7.113,7.201,1304.355,29.5,55.985,56.304,-0.814,0.044,0.851,19,40,0.1088,thrq65,5.56814084e-05,0.000170742351,3.06641579,
510,6,24,55.0,0.92,22000.027,16587.44,10.012,5412.586,11114204.077,6356.909,5968.494,5894.282,919.311,926.731,1319.702,0.872,2.045,5843.565,771.562,7.439,7.522,1303.841,30.615,56.071,56.363,-0.811,0.063,0.858,19,40,0.08435,thrq65,3.73200746e-05,0.000130908942,3.50773525,
531,6,25,55.0,0.96,22000.029,16550.484,9.994,5449.545,11050845.578,6383.446,5977.464,5903.365,958.969,966.171,1347.691,0.871,2.039,5848.3,804.429,7.753,7.832,1303.343,31.683,56.093,56.366,-0.809,0.08,0.865,19,40,0.0625,thrq65,2.48622728e-05,0.000100142432,4.02788734,
552,6,26,55.0,1.0,22000.053,16505.039,9.976,5495.014,10979577.045,6416.756,5994.013,5920.121,999.053,1006.119,1376.611,0.871,2.032,5860.463,838.339,8.065,8.141,1305.164,32.714,56.178,56.433,-0.811,0.071,0.873,19,40,0.04723,thrq65,1.64052071e-05,6.90535962e-05,4.20924854,
573,6,27,55.0,1.04,21999.977,16460.688,9.949,5539.289,10891345.351,6447.874,6008.844,5935.137,1039.098,1046.044,1406.056,0.87,2.025,5870.673,872.381,8.379,8.452,1307.21,33.718,56.27,56.51,-0.814,0.065,0.882,19,40,0.03367,thrq65,1.08461927e-05,4.6565121e-05,4.2932229,
594,6,28,55.0,1.08,22000.017,16422.701,9.919,5577.316,10800808.057,6473.582,6017.026,5943.421,1078.986,1085.829,1435.9,0.869,2.018,5874.066,905.32,8.69,8.762,1307.11,34.707,56.256,56.487,-0.811,0.087,0.89,19,40,0.02459,thrq65,7.17769535e-06,3.1905005e-05,4.44502068,
615,6,29,55.0,1.12,22000.006,16377.928,9.882,5622.078,10692533.001,6503.868,6031.599,5958.174,1118.731,1125.447,1466.089,0.867,2.01,5883.691,939.156,8.999,9.069,1309.647,35.645,56.338,56.561,-0.817,0.082,0.9,19,40,0.01739,thrq65,4.80644394e-06,2.0106876e-05,4.18331623,
636,6,30,55.0,1.16,22000.105,16335.316,9.839,5664.789,10571185.678,6531.541,6043.887,5970.613,1158.732,1164.803,1496.512,0.866,2.001,5890.836,972.76,9.317,9.377,1311.99,36.555,56.437,56.629,-0.824,0.089,0.911,19,40,0.01225,thrq65,3.26011536e-06,1.06139278e-05,3.25569081,
657,6,31,55.0,1.2,21999.95,16321.867,9.782,5678.083,10441103.271,6533.126,6031.222,5957.792,1193.362,1197.971,1522.471,0.865,1.992,5873.29,999.875,9.619,9.661,1308.747,37.38,56.416,56.578,-0.812,0.154,0.918,19,40,0.004718,thrq65,2.39878545e-06,6.19540378e-06,2.58272529,
678,6,32,55.0,1.24,21999.998,16471.22,9.634,5528.778,10220668.678,6386.553,5848.027,5772.267,1236.169,1240.756,1556.361,0.863,1.976,5681.285,1020.819,10.131,10.186,1259.201,39.031,55.162,55.36,-0.692,0.503,0.906,19,40,0.0005385,thrq65,1.67280189e-06,4.03080094e-06,2.40961051,
699,6,33,55.0,1.28,22000.004,16415.365,9.489,5584.639,9882621.48,6408.651,5863.527,5787.97,1276.689,1291.021,1596.721,0.859,1.953,5687.989,1071.159,10.508,10.665,1271.682,40.108,55.72,56.068,-0.696,0.542,0.932,19,40,0.0002215,thrq65,1.19627146e-06,2.29578882e-06,1.91912031,
720,6,34,55.0,1.32,21999.998,16439.648,9.51,5560.35,9940889.035,6392.056,5798.625,5722.211,1316.403,1340.926,1637.335,0.86,1.957,5616.659,1094.002,10.75,11.022,1237.081,41.488,54.083,54.672,-0.602,0.674,0.917,19,40,0.0001755,thrq65,7.55231326e-07,1.59236163e-06,2.10844231,
741,6,35,55.0,1.36,21999.998,16383.699,9.441,5616.299,9763663.564,6427.011,5833.312,5757.358,1356.75,1366.806,1658.597,0.858,1.946,5646.908,1122.318,11.119,11.241,1250.755,41.902,54.882,55.198,-0.741,0.536,0.935,19,40,4.743e-05,thrq65,7.07448919e-07,1.44277101e-06,2.03939962,
762,6,36,55.0,1.4,22000.0,16393.684,9.609,5606.316,10119449.4,6445.946,5781.867,5705.228,1407.34,1416.833,1700.059,0.862,1.97,5592.076,1130.628,11.322,11.43,1203.062,43.222,52.707,52.939,-0.63,0.743,0.901,19,40,7.402e-05,thrq65,4.30914781e-07,1.04092987e-06,2.41562819,
783,6,37,55.0,1.44,22000.002,16398.325,9.442,5601.677,9775718.46,6415.178,5737.262,5660.019,1439.947,1464.549,1740.025,0.858,1.947,5537.292,1172.271,11.671,11.953,1197.097,44.4,52.663,53.171,-0.645,0.723,0.918,19,40,4.035e-05,thrq65,3.8777398e-07,7.94605228e-07,2.04914522,
804,6,38,55.0,1.48,21999.998,16448.767,9.496,5551.231,9917095.455,6382.262,5654.514,5576.125,1484.925,1502.784,1772.328,0.859,1.955,5450.111,1178.752,12.009,12.204,1155.487,45.571,51.307,51.663,-0.752,0.653,0.894,19,40,2.489e-06,thrq65,3.11354739e-07,7.64120557e-07,2.45418,
825,6,39,55.0,1.52,22000.0,16333.241,9.491,5666.759,9838076.943,6476.9,5730.997,5653.669,1517.656,1548.64,1811.373,0.859,1.952,5520.845,1218.295,12.098,12.444,1169.813,46.163,51.303,51.877,-0.433,0.897,0.91,19,40,5.929e-06,thrq65,2.36236801e-07,4.6607218e-07,1.97290254,
846,6,40,55.0,1.56,22000.002,16131.975,9.781,5868.027,10317969.525,6689.672,5906.904,5831.909,1553.829,1578.227,1836.732,0.864,1.985,5700.733,1229.96,11.906,12.175,1186.878,46.021,50.744,51.199,-0.548,0.836,0.902,19,40,1.939e-06,thrq65,1.70952447e-07,3.55872629e-07,2.08170533,
28,7,1,65.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
49,7,2,65.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
70,7,3,65.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
91,7,4,65.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
112,7,5,65.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
133,7,6,65.0,0.2,22000.0,17334.7,9.096,4665.3,9591370.156,5599.678,5588.757,5509.433,204.854,154.311,952.153,0.856,1.935,5508.034,124.15,1.895,1.291,1399.927,5.068,62.805,53.566,-0.982,0.183,0.916,19,40,0.04532,thrq65,1.71141028,1.44442225,0.843995333,
154,7,7,65.0,0.24,22000.002,17293.776,9.132,4706.226,9645307.54,5638.606,5613.752,5534.786,242.103,233.244,968.084,0.857,1.939,5530.918,206.896,2.24,2.142,1399.035,8.412,63.482,62.503,-0.941,0.034,0.916,19,40,0.2581,thrq65,0.224574074,0.152947605,0.68105638,
175,7,8,65.0,0.28,21999.996,17267.643,9.121,4732.353,9606015.461,5656.959,5623.335,5544.506,281.012,294.461,984.628,0.856,1.935,5537.96,269.345,2.631,2.784,1400.672,10.885,65.068,66.164,-0.939,-0.007,0.921,19,40,0.4014,thrq65,0.06735643,0.0432847105,0.642621815,
196,7,9,65.0,0.32,22000.0,17222.322,9.189,4777.678,9724743.724,5705.344,5654.487,5576.098,320.668,338.847,998.8,0.858,1.944,5567.5,309.542,2.977,3.182,1396.938,12.494,64.705,65.996,-0.909,-0.011,0.916,19,40,0.5494,thrq65,0.0306340903,0.0252329316,0.823687971,
217,7,10,65.0,0.36,22000.01,17174.82,9.233,4825.19,9790641.125,5750.921,5687.333,5609.403,359.746,379.909,1013.467,0.858,1.948,5598.595,348.034,3.332,3.557,1397.93,13.98,65.121,66.362,-0.914,0.042,0.917,19,40,0.7176,thrq65,0.0166982282,0.0162764024,0.9747383,
238,7,11,65.0,0.4,21999.998,17133.717,9.296,4866.282,9899924.478,5794.879,5714.433,5636.878,400.149,415.796,1027.458,0.86,1.957,5624.115,379.112,3.682,3.856,1393.853,15.216,64.877,65.752,-0.904,-0.004,0.912,19,40,0.7178,thrq65,0.0102125956,0.0122370068,1.19822693,
259,7,12,65.0,0.44,21999.985,17107.553,9.307,4892.431,9908874.737,5817.625,5722.868,5645.429,440.577,457.824,1045.173,0.86,1.957,5629.963,417.595,4.051,4.242,1390.846,16.712,64.933,65.801,-0.894,0.044,0.913,19,40,0.767,thrq65,0.00636143237,0.0100899274,1.5861094,
280,7,13,65.0,0.48,21999.99,17059.452,9.342,4940.538,9954466.946,5862.029,5754.735,5677.73,479.79,493.776,1061.414,0.86,1.96,5659.831,450.478,4.397,4.551,1392.704,17.924,65.191,65.827,-0.889,0.024,0.914,19,40,0.7793,thrq65,0.00428055692,0.00829525851,1.93789232,
301,7,14,65.0,0.52,22000.017,17018.78,9.373,4981.237,9997244.11,5899.997,5776.987,5700.283,519.733,532.272,1079.86,0.86,1.963,5679.654,484.523,4.739,4.876,1391.138,19.203,65.013,65.546,-0.886,0.012,0.915,19,40,0.7765,thrq65,0.0028725795,0.00672649732,2.34162259,
322,7,15,65.0,0.56,22000.0,16988.028,9.37,5011.972,9973440.433,5923.96,5787.839,5711.28,559.877,571.535,1099.744,0.86,1.96,5687.528,520.338,5.1,5.227,1390.701,20.514,65.102,65.564,-0.881,0.022,0.919,19,40,0.7759,thrq65,0.00198586099,0.00562584633,2.83295083,
343,7,16,65.0,0.6,22000.063,16953.909,9.36,5046.154,9932360.459,5949.456,5800.709,5724.322,599.784,611.54,1121.055,0.86,1.957,5697.152,557.067,5.458,5.585,1391.691,21.815,65.211,65.633,-0.876,0.041,0.925,19,40,0.7398,thrq65,0.00137767068,0.00469874265,3.41064286,
364,7,17,65.0,0.64,21999.998,16908.23,9.361,5091.768,9907926.905,5986.153,5824.426,5748.355,639.826,650.811,1142.952,0.859,1.954,5717.701,592.864,5.802,5.92,1394.462,23.033,65.269,65.639,-0.881,0.022,0.931,19,40,0.6842,thrq65,0.000957806187,0.00378605747,3.95284295,
385,7,18,65.0,0.68,22000.053,16872.107,9.343,5127.947,9849205.88,6012.075,5837.459,5761.56,679.678,690.651,1166.097,0.858,1.95,5727.11,629.121,6.152,6.269,1396.004,24.259,65.284,65.631,-0.877,0.031,0.938,19,40,0.5953,thrq65,0.000668674475,0.00298983394,4.47128487,
406,7,19,65.0,0.72,22000.036,16841.448,9.309,5158.588,9759167.241,6030.771,5844.306,5768.497,719.326,730.109,1189.892,0.857,1.943,5730.006,665.281,6.51,6.623,1397.594,25.455,65.357,65.673,-0.879,0.037,0.946,19,40,0.5437,thrq65,0.000474165543,0.00231020199,4.87214231,
427,7,20,65.0,0.76,22000.01,16804.31,9.278,5195.7,9673750.027,6055.497,5856.865,5781.22,759.482,769.475,1214.445,0.856,1.936,5738.543,701.165,6.863,6.966,1400.14,26.601,65.397,65.675,-0.877,0.045,0.955,19,40,0.4747,thrq65,0.00033285722,0.00155623129,4.67537212,
448,7,21,65.0,0.8,22000.059,16759.983,9.246,5240.076,9581657.126,6086.054,5875.682,5800.283,799.699,809.213,1240.004,0.855,1.93,5753.195,737.585,7.209,7.306,1404.505,27.706,65.463,65.711,-0.881,0.035,0.965,19,40,0.398,thrq65,0.000232179256,0.000986704603,4.24975348,
469,7,22,65.0,0.84,22000.013,16731.331,9.189,5268.682,9447230.607,6099.692,5878.249,5802.884,839.359,848.576,1266.043,0.854,1.921,5751.079,773.66,7.568,7.662,1406.609,28.812,65.511,65.744,-0.883,0.036,0.976,19,40,0.3331,thrq65,0.000164900339,0.000561363762,3.40426087,
490,7,23,65.0,0.88,21999.998,16695.538,9.129,5304.461,9305030.462,6119.014,5887.173,5811.923,879.397,888.144,1292.898,0.852,1.911,5755.174,810.198,7.925,8.013,1410.596,29.872,65.604,65.816,-0.884,0.038,0.989,19,40,0.2856,thrq65,0.000116031144,0.000314762729,2.71274352,
511,7,24,65.0,0.92,22000.006,16658.289,9.071,5341.717,9165800.371,6140.011,5896.619,5821.491,919.398,928.162,1320.708,0.851,1.903,5759.6,846.624,8.275,8.362,1413.922,30.912,65.603,65.804,-0.886,0.049,1.001,19,40,0.2279,thrq65,8.07715769e-05,0.000184693388,2.2866137,
532,7,25,65.0,0.96,21999.973,16626.348,8.991,5373.625,8988392.623,6153.392,5900.562,5825.485,959.288,967.54,1348.673,0.849,1.892,5758.156,883.132,8.638,8.72,1417.851,31.917,65.707,65.89,-0.891,0.043,1.015,19,40,0.1858,thrq65,5.73281577e-05,9.76920492e-05,1.70408487,
