# d(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 2.200 GeV
# 4-Momentum Transfer (Q2) = 2.90 - 4.50 GeV (step: 0.10) 
# x-Bjorken (xbj) = 1.00 - 2.10 (step: 0.10) 
# Missing Momentum (Pr) = 0.00 - 1.10 GeV (step: 0.10) 
# Hadron Out-of-Plane Angle (phi) = 180 deg 
# thp = thq + thpq, phi = 180 ?  (q-vector scatters at smaller  angles than proton scattering angle)# 
# # 
# Tensor Polarized Deuterium: d(e,e'p) kinematics :
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
#! Pr[f,0]/ 	  xbj[f,1]/ 	 kf[f,2]/ 	 th_e[f,3]/ 	 Pf[f,4]/ 	 th_p[f,5]/ 	 q[f,6]/ 	 th_q[f,7]/ 	 th_nq[f,8]/ 	 th_pq[f,9]/ 	 Q2[f,10]/
  0.4000 	 1.4000 	 0.5633 	 137.3116 	 2.3077 	 3.2035 	 2.6418 	 8.3117 	 30.9100 	 5.1083 	 4.3000
  0.4000 	 1.5000 	 0.6724 	 116.9670 	 2.1895 	 10.9306 	 2.5756 	 13.4543 	 13.9471 	 2.5237 	 4.3000
  0.4000 	 1.4000 	 0.5252 	 154.6993 	 2.3488 	 -0.1776 	 2.6842 	 4.7966 	 30.6063 	 4.9742 	 4.4000
  0.4000 	 1.5000 	 0.6368 	 124.7674 	 2.2281 	 9.2182 	 2.6160 	 11.5358 	 13.0179 	 2.3176 	 4.4000
  0.4000 	 1.5000 	 0.6013 	 134.4923 	 2.2666 	 7.1841 	 2.6563 	 9.2930 	 12.0359 	 2.1089 	 4.5000
  0.5000 	 1.0000 	 0.6546 	 90.3926 	 2.1619 	 4.1629 	 2.2996 	 16.5380 	 67.9143 	 12.3752 	 2.9000
  0.5000 	 1.1000 	 0.7951 	 80.1508 	 2.0078 	 8.2866 	 2.2077 	 20.7840 	 60.3361 	 12.4974 	 2.9000
  0.5000 	 1.2000 	 0.9122 	 73.8920 	 1.8777 	 11.9427 	 2.1351 	 24.2338 	 53.0790 	 12.2911 	 2.9000
  0.5000 	 1.3000 	 1.0112 	 69.6208 	 1.7663 	 15.4132 	 2.0768 	 27.1576 	 45.9761 	 11.7444 	 2.9000
  0.5000 	 1.4000 	 1.0961 	 66.5018 	 1.6696 	 18.8706 	 2.0294 	 29.6922 	 38.8234 	 10.8216 	 2.9000
  0.5000 	 1.5000 	 1.1697 	 64.1162 	 1.5846 	 22.4834 	 1.9903 	 31.9210 	 31.3100 	 9.4377 	 2.9000
  0.5000 	 1.6000 	 1.2341 	 62.2285 	 1.5093 	 26.5288 	 1.9578 	 33.9011 	 22.7883 	 7.3722 	 2.9000
  0.5000 	 1.7000 	 1.2909 	 60.6955 	 1.4420 	 32.0007 	 1.9304 	 35.6739 	 10.6472 	 3.6732 	 2.9000
  0.5000 	 1.0000 	 0.6013 	 97.6936 	 2.2198 	 2.5788 	 2.3571 	 14.6442 	 68.1258 	 12.0653 	 3.0000
  0.5000 	 1.1000 	 0.7467 	 85.0186 	 2.0611 	 7.0201 	 2.2610 	 19.2069 	 60.4822 	 12.1868 	 3.0000
  0.5000 	 1.2000 	 0.8678 	 77.6266 	 1.9273 	 10.8419 	 2.1851 	 22.8236 	 53.1491 	 11.9817 	 3.0000
  0.5000 	 1.3000 	 0.9702 	 72.7062 	 1.8126 	 14.4192 	 2.1242 	 25.8556 	 45.9557 	 11.4364 	 3.0000
  0.5000 	 1.4000 	 1.0581 	 69.1692 	 1.7131 	 17.9563 	 2.0746 	 28.4688 	 38.6898 	 10.5125 	 3.0000
  0.5000 	 1.5000 	 1.1342 	 66.4930 	 1.6258 	 21.6393 	 2.0337 	 30.7589 	 31.0207 	 9.1196 	 3.0000
  0.5000 	 1.6000 	 1.2008 	 64.3923 	 1.5484 	 25.7707 	 1.9996 	 32.7890 	 22.2334 	 7.0183 	 3.0000
  0.5000 	 1.7000 	 1.2596 	 62.6966 	 1.4792 	 31.5529 	 1.9709 	 34.6041 	 9.0602 	 3.0512 	 3.0000
  0.5000 	 1.0000 	 0.5480 	 106.5949 	 2.2776 	 0.7927 	 2.4143 	 12.5642 	 68.3252 	 11.7716 	 3.1000
  0.5000 	 1.1000 	 0.6982 	 90.5202 	 2.1142 	 5.6673 	 2.3142 	 17.5595 	 60.6185 	 11.8923 	 3.1000
  0.5000 	 1.2000 	 0.8234 	 81.7032 	 1.9765 	 9.6908 	 2.2350 	 21.3792 	 53.2115 	 11.6884 	 3.1000
  0.5000 	 1.3000 	 0.9293 	 76.0064 	 1.8586 	 13.3911 	 2.1714 	 24.5355 	 45.9295 	 11.1444 	 3.1000
  0.5000 	 1.4000 	 1.0200 	 71.9840 	 1.7564 	 17.0164 	 2.1195 	 27.2359 	 38.5521 	 10.2195 	 3.1000
  0.5000 	 1.5000 	 1.0987 	 68.9773 	 1.6666 	 20.7749 	 2.0768 	 29.5924 	 30.7274 	 8.8175 	 3.1000
  0.5000 	 1.6000 	 1.1675 	 66.6377 	 1.5872 	 24.9968 	 2.0411 	 31.6758 	 21.6665 	 6.6791 	 3.1000
  0.5000 	 1.7000 	 1.2283 	 64.7618 	 1.5162 	 31.1845 	 2.0110 	 33.5354 	 7.1455 	 2.3509 	 3.1000
  0.5000 	 1.0000 	 0.4947 	 118.0354 	 2.3351 	 -1.3155 	 2.4714 	 10.1772 	 68.5134 	 11.4927 	 3.2000
  0.5000 	 1.1000 	 0.6498 	 96.8512 	 2.1671 	 4.2025 	 2.3671 	 15.8152 	 60.7457 	 11.6126 	 3.2000
  0.5000 	 1.2000 	 0.7789 	 86.1962 	 2.0256 	 8.4795 	 2.2846 	 19.8894 	 53.2668 	 11.4099 	 3.2000
  0.5000 	 1.3000 	 0.8883 	 79.5581 	 1.9044 	 12.3239 	 2.2183 	 23.1911 	 45.8983 	 10.8673 	 3.2000
  0.5000 	 1.4000 	 0.9820 	 74.9677 	 1.7994 	 16.0481 	 2.1642 	 25.9895 	 38.4109 	 9.9413 	 3.2000
  0.5000 	 1.5000 	 1.0632 	 71.5829 	 1.7073 	 19.8883 	 2.1195 	 28.4186 	 30.4307 	 8.5303 	 3.2000
  0.5000 	 1.6000 	 1.1342 	 68.9744 	 1.6258 	 24.2062 	 2.0823 	 30.5593 	 21.0876 	 6.3531 	 3.2000
  0.5000 	 1.7000 	 1.1969 	 66.8978 	 1.5529 	 31.0163 	 2.0509 	 32.4659 	 4.5065 	 1.4496 	 3.2000
  0.5000 	 1.0000 	 0.4414 	 134.3431 	 2.3924 	 -4.0544 	 2.5283 	 7.1731 	 68.6914 	 11.2275 	 3.3000
  0.5000 	 1.1000 	 0.6013 	 104.3156 	 2.2198 	 2.5857 	 2.4199 	 13.9323 	 60.8647 	 11.3466 	 3.3000
  0.5000 	 1.2000 	 0.7345 	 91.2060 	 2.0744 	 7.1942 	 2.3340 	 18.3392 	 53.3159 	 11.1450 	 3.3000
  0.5000 	 1.3000 	 0.8473 	 83.4078 	 1.9500 	 11.2111 	 2.2649 	 21.8149 	 45.8627 	 10.6037 	 3.3000
  0.5000 	 1.4000 	 0.9439 	 78.1461 	 1.8422 	 15.0480 	 2.2086 	 24.7249 	 38.2669 	 9.6769 	 3.3000
  0.5000 	 1.5000 	 1.0276 	 74.3258 	 1.7477 	 18.9775 	 2.1620 	 27.2343 	 30.1314 	 8.2568 	 3.3000
  0.5000 	 1.6000 	 1.1009 	 71.4131 	 1.6641 	 23.3979 	 2.1232 	 29.4370 	 20.4965 	 6.0391 	 3.3000
  0.5000 	 1.0000 	 0.3882 	 172.2014 	 2.4496 	 -9.8076 	 2.5851 	 1.1674 	 68.8601 	 10.9750 	 3.4000
  0.5000 	 1.1000 	 0.5529 	 113.4321 	 2.2723 	 0.7463 	 2.4725 	 11.8395 	 60.9762 	 11.0932 	 3.4000
  0.5000 	 1.2000 	 0.6901 	 96.8736 	 2.1231 	 5.8156 	 2.3832 	 16.7083 	 53.3595 	 10.8927 	 3.4000
  0.5000 	 1.3000 	 0.8063 	 87.6153 	 1.9954 	 10.0444 	 2.3114 	 20.3972 	 45.8234 	 10.3528 	 3.4000
  0.5000 	 1.4000 	 0.9058 	 81.5505 	 1.8848 	 14.0114 	 2.2527 	 23.4366 	 38.1206 	 9.4252 	 3.4000
  0.5000 	 1.5000 	 0.9921 	 77.2249 	 1.7879 	 18.0398 	 2.2043 	 26.0358 	 29.8298 	 7.9961 	 3.4000
  0.5000 	 1.6000 	 1.0676 	 73.9664 	 1.7022 	 22.5701 	 2.1639 	 28.3061 	 19.8928 	 5.7360 	 3.4000
  0.5000 	 1.1000 	 0.5044 	 125.2362 	 2.3247 	 -1.4601 	 2.5249 	 9.3915 	 61.0809 	 10.8516 	 3.5000
  0.5000 	 1.2000 	 0.6457 	 103.4077 	 2.1715 	 4.3141 	 2.4322 	 14.9662 	 53.3980 	 10.6521 	 3.5000
  0.5000 	 1.3000 	 0.7653 	 92.2594 	 2.0406 	 8.8123 	 2.3576 	 18.9260 	 45.7808 	 10.1137 	 3.5000
  0.5000 	 1.4000 	 0.8678 	 85.2201 	 1.9273 	 12.9328 	 2.2967 	 22.1180 	 37.9726 	 9.1852 	 3.5000
  0.5000 	 1.5000 	 0.9566 	 80.3030 	 1.8280 	 17.0719 	 2.2464 	 24.8190 	 29.5264 	 7.7471 	 3.5000
  0.5000 	 1.6000 	 1.0343 	 76.6488 	 1.7402 	 21.7211 	 2.2043 	 27.1639 	 19.2759 	 5.4428 	 3.5000
  0.5000 	 1.1000 	 0.4560 	 142.5921 	 2.3768 	 -4.4505 	 2.5771 	 6.1703 	 61.1793 	 10.6208 	 3.6000
  0.5000 	 1.2000 	 0.6013 	 111.1402 	 2.2198 	 2.6422 	 2.4811 	 13.0646 	 53.4320 	 10.4224 	 3.6000
  0.5000 	 1.3000 	 0.7243 	 97.4482 	 2.0857 	 7.4992 	 2.4037 	 17.3845 	 45.7353 	 9.8854 	 3.6000
  0.5000 	 1.4000 	 0.8297 	 89.2046 	 1.9695 	 11.8047 	 2.3405 	 20.7609 	 37.8231 	 8.9562 	 3.6000
  0.5000 	 1.5000 	 0.9211 	 83.5873 	 1.8678 	 16.0697 	 2.2882 	 23.5788 	 29.2215 	 7.5091 	 3.6000
  0.5000 	 1.6000 	 1.0010 	 79.4773 	 1.7779 	 20.8485 	 2.2445 	 26.0069 	 18.6451 	 5.1584 	 3.6000
  0.5000 	 1.2000 	 0.5569 	 120.6611 	 2.2680 	 0.7129 	 2.5298 	 10.9158 	 53.4619 	 10.2028 	 3.7000
  0.5000 	 1.3000 	 0.6833 	 103.3358 	 2.1305 	 6.0819 	 2.4496 	 15.7491 	 45.6875 	 9.6672 	 3.7000
  0.5000 	 1.4000 	 0.7916 	 93.5685 	 2.0116 	 10.6174 	 2.3840 	 19.3548 	 37.6725 	 8.7374 	 3.7000
  0.5000 	 1.5000 	 0.8855 	 87.1119 	 1.9075 	 15.0280 	 2.3298 	 22.3094 	 28.9156 	 7.2814 	 3.7000
  0.5000 	 1.6000 	 0.9677 	 82.4723 	 1.8155 	 19.9494 	 2.2844 	 24.8313 	 17.9992 	 4.8819 	 3.7000
  0.5000 	 1.2000 	 0.5125 	 133.2468 	 2.3159 	 -1.6676 	 2.5783 	 8.3251 	 53.4882 	 9.9927 	 3.8000
  0.5000 	 1.3000 	 0.6423 	 110.1563 	 2.1753 	 4.5252 	 2.4953 	 13.9836 	 45.6375 	 9.4585 	 3.8000
  0.5000 	 1.4000 	 0.7536 	 98.3985 	 2.0535 	 9.3575 	 2.4274 	 17.8856 	 37.5212 	 8.5282 	 3.8000
  0.5000 	 1.5000 	 0.8500 	 90.9192 	 1.9470 	 13.9403 	 2.3712 	 21.0035 	 28.6088 	 7.0633 	 3.8000
  0.5000 	 1.6000 	 0.9344 	 85.6581 	 1.8529 	 19.0203 	 2.3242 	 23.6326 	 17.3370 	 4.6123 	 3.8000
  0.5000 	 1.2000 	 0.4681 	 153.3245 	 2.3638 	 -5.2026 	 2.6267 	 4.5887 	 53.5111 	 9.7913 	 3.9000
  0.5000 	 1.3000 	 0.6013 	 118.2968 	 2.2198 	 2.7689 	 2.5408 	 12.0275 	 45.5857 	 9.2586 	 3.9000
  0.5000 	 1.4000 	 0.7155 	 103.8151 	 2.0953 	 8.0061 	 2.4706 	 16.3339 	 37.3694 	 8.3278 	 3.9000
  0.5000 	 1.5000 	 0.8145 	 95.0638 	 1.9864 	 12.7977 	 2.4124 	 19.6517 	 28.3013 	 6.8541 	 3.9000
  0.5000 	 1.6000 	 0.9011 	 89.0649 	 1.8902 	 18.0567 	 2.3637 	 22.4053 	 16.6567 	 4.3486 	 3.9000
  0.5000 	 1.3000 	 0.5603 	 128.4943 	 2.2643 	 0.6959 	 2.5862 	 9.7629 	 45.5324 	 9.0670 	 4.0000
  0.5000 	 1.4000 	 0.6774 	 109.9952 	 2.1369 	 6.5350 	 2.5136 	 14.6708 	 37.2173 	 8.1358 	 4.0000
  0.5000 	 1.5000 	 0.7789 	 99.6178 	 2.0256 	 11.5886 	 2.4534 	 18.2419 	 27.9934 	 6.6533 	 4.0000
  0.5000 	 1.6000 	 0.8678 	 92.7297 	 1.9273 	 17.0530 	 2.4031 	 21.1428 	 15.9563 	 4.0898 	 4.0000
  0.5000 	 1.3000 	 0.5193 	 142.5855 	 2.3086 	 -1.9964 	 2.6315 	 6.8868 	 45.4779 	 8.8832 	 4.1000
  0.5000 	 1.4000 	 0.6394 	 117.2180 	 2.1784 	 4.8989 	 2.5565 	 12.8506 	 37.0652 	 7.9517 	 4.1000
  0.5000 	 1.5000 	 0.7434 	 104.6799 	 2.0647 	 10.2969 	 2.4943 	 16.7572 	 27.6853 	 6.4603 	 4.1000
  0.5000 	 1.6000 	 0.8345 	 96.7002 	 1.9642 	 16.0016 	 2.4423 	 19.8366 	 15.2332 	 3.8350 	 4.1000
  0.5000 	 1.3000 	 0.4783 	 174.5831 	 2.3528 	 -7.7400 	 2.6766 	 0.9666 	 45.4222 	 8.7066 	 4.2000
  0.5000 	 1.4000 	 0.6013 	 125.9746 	 2.2198 	 3.0159 	 2.5992 	 10.7908 	 36.9132 	 7.7749 	 4.2000
  0.5000 	 1.5000 	 0.7079 	 110.3912 	 2.1036 	 8.8989 	 2.5350 	 15.1737 	 27.3770 	 6.2748 	 4.2000
  0.5000 	 1.6000 	 0.8012 	 101.0384 	 2.0011 	 14.8928 	 2.4813 	 18.4758 	 14.4841 	 3.5830 	 4.2000
  0.5000 	 1.4000 	 0.5633 	 137.3116 	 2.2611 	 0.7066 	 2.6418 	 8.3117 	 36.7614 	 7.6051 	 4.3000
  0.5000 	 1.5000 	 0.6724 	 116.9670 	 2.1425 	 7.3580 	 2.5756 	 13.4543 	 27.0687 	 6.0963 	 4.3000
  0.5000 	 1.6000 	 0.7678 	 105.8277 	 2.0378 	 13.7131 	 2.5201 	 17.0456 	 13.7049 	 3.3326 	 4.3000
  0.5000 	 1.4000 	 0.5252 	 154.6993 	 2.3022 	 -2.6452 	 2.6842 	 4.7966 	 36.6101 	 7.4418 	 4.4000
  0.5000 	 1.5000 	 0.6368 	 124.7674 	 2.1812 	 5.6115 	 2.6160 	 11.5358 	 26.7605 	 5.9243 	 4.4000
  0.5000 	 1.6000 	 0.7345 	 111.1860 	 2.0744 	 12.4428 	 2.5588 	 15.5251 	 12.8901 	 3.0823 	 4.4000
  0.5000 	 1.5000 	 0.6013 	 134.4923 	 2.2198 	 3.5345 	 2.6563 	 9.2930 	 26.4524 	 5.7585 	 4.5000
  0.5000 	 1.6000 	 0.7012 	 117.2883 	 2.1109 	 11.0523 	 2.5974 	 13.8826 	 12.0326 	 2.8303 	 4.5000
  0.6000 	 1.0000 	 0.6546 	 90.3926 	 2.1067 	 1.7073 	 2.2996 	 16.5380 	 63.9927 	 14.8308 	 2.9000
  0.6000 	 1.1000 	 0.7951 	 80.1508 	 1.9519 	 5.7600 	 2.2077 	 20.7840 	 57.4902 	 15.0239 	 2.9000
  0.6000 	 1.2000 	 0.9122 	 73.8920 	 1.8211 	 9.3344 	 2.1351 	 24.2338 	 51.2996 	 14.8993 	 2.9000
  0.6000 	 1.3000 	 1.0112 	 69.6208 	 1.7089 	 12.7037 	 2.0768 	 27.1576 	 45.3101 	 14.4539 	 2.9000
  0.6000 	 1.4000 	 1.0961 	 66.5018 	 1.6114 	 16.0221 	 2.0294 	 29.6922 	 39.3983 	 13.6701 	 2.9000
  0.6000 	 1.5000 	 1.1697 	 64.1162 	 1.5256 	 19.4165 	 1.9903 	 31.9210 	 33.4044 	 12.5045 	 2.9000
  0.6000 	 1.6000 	 1.2341 	 62.2285 	 1.4495 	 23.0405 	 1.9578 	 33.9011 	 27.0774 	 10.8606 	 2.9000
  0.6000 	 1.7000 	 1.2909 	 60.6955 	 1.3813 	 27.1760 	 1.9304 	 35.6739 	 19.8896 	 8.4979 	 2.9000
  0.6000 	 1.8000 	 1.3414 	 59.4246 	 1.3198 	 32.8321 	 1.9071 	 37.2713 	 9.8030 	 4.4392 	 2.9000
  0.6000 	 1.0000 	 0.6013 	 97.6936 	 2.1649 	 0.1891 	 2.3571 	 14.6442 	 64.2476 	 14.4551 	 3.0000
  0.6000 	 1.1000 	 0.7467 	 85.0186 	 2.0055 	 4.5600 	 2.2610 	 19.2069 	 57.6936 	 14.6469 	 3.0000
  0.6000 	 1.2000 	 0.8678 	 77.6266 	 1.8710 	 8.3000 	 2.1851 	 22.8236 	 51.4435 	 14.5236 	 3.0000
  0.6000 	 1.3000 	 0.9702 	 72.7062 	 1.7556 	 11.7749 	 2.1242 	 25.8556 	 45.3853 	 14.0807 	 3.0000
  0.6000 	 1.4000 	 1.0581 	 69.1692 	 1.6553 	 15.1697 	 2.0746 	 28.4688 	 39.3920 	 13.2990 	 3.0000
  0.6000 	 1.5000 	 1.1342 	 66.4930 	 1.5672 	 18.6261 	 2.0337 	 30.7589 	 33.2972 	 12.1327 	 3.0000
  0.6000 	 1.6000 	 1.2008 	 64.3923 	 1.4890 	 22.3095 	 1.9996 	 32.7890 	 26.8324 	 10.4795 	 3.0000
  0.6000 	 1.7000 	 1.2596 	 62.6966 	 1.4191 	 26.5253 	 1.9709 	 34.6041 	 19.4135 	 8.0788 	 3.0000
  0.6000 	 1.8000 	 1.3118 	 61.2977 	 1.3560 	 32.4846 	 1.9465 	 36.2381 	 8.5081 	 3.7535 	 3.0000
  0.6000 	 1.0000 	 0.5480 	 106.5949 	 2.2229 	 -1.5350 	 2.4143 	 12.5642 	 64.4876 	 14.0992 	 3.1000
  0.6000 	 1.1000 	 0.6982 	 90.5202 	 2.0589 	 3.2699 	 2.3142 	 17.5595 	 57.8838 	 14.2896 	 3.1000
  0.6000 	 1.2000 	 0.8234 	 81.7032 	 1.9205 	 7.2117 	 2.2350 	 21.3792 	 51.5759 	 14.1675 	 3.1000
  0.6000 	 1.3000 	 0.9293 	 76.0064 	 1.8019 	 10.8086 	 2.1714 	 24.5355 	 45.4502 	 13.7270 	 3.1000
  0.6000 	 1.4000 	 1.0200 	 71.9840 	 1.6989 	 14.2886 	 2.1195 	 27.2359 	 39.3769 	 12.9473 	 3.1000
  0.6000 	 1.5000 	 1.0987 	 68.9773 	 1.6085 	 17.8123 	 2.0768 	 29.5924 	 33.1817 	 11.7801 	 3.1000
  0.6000 	 1.6000 	 1.1675 	 66.6377 	 1.5282 	 21.5589 	 2.0411 	 31.6758 	 26.5780 	 10.1169 	 3.1000
  0.6000 	 1.7000 	 1.2283 	 64.7618 	 1.4565 	 25.8599 	 2.0110 	 33.5354 	 18.9186 	 7.6755 	 3.1000
  0.6000 	 1.8000 	 1.2822 	 63.2220 	 1.3919 	 32.2105 	 1.9855 	 35.2075 	 6.9662 	 2.9970 	 3.1000
  0.6000 	 1.0000 	 0.4947 	 118.0354 	 2.2806 	 -3.5843 	 2.4714 	 10.1772 	 64.7141 	 13.7615 	 3.2000
  0.6000 	 1.1000 	 0.6498 	 96.8512 	 2.1120 	 1.8646 	 2.3671 	 15.8152 	 58.0621 	 13.9505 	 3.2000
  0.6000 	 1.2000 	 0.7789 	 86.1962 	 1.9698 	 6.0599 	 2.2846 	 19.8894 	 51.6978 	 13.8295 	 3.2000
  0.6000 	 1.3000 	 0.8883 	 79.5581 	 1.8480 	 9.7999 	 2.2183 	 23.1911 	 45.5062 	 13.3912 	 3.2000
  0.6000 	 1.4000 	 0.9820 	 74.9677 	 1.7423 	 13.3760 	 2.1642 	 25.9895 	 39.3538 	 12.6135 	 3.2000
  0.6000 	 1.5000 	 1.0632 	 71.5829 	 1.6495 	 16.9735 	 2.1195 	 28.4186 	 33.0589 	 11.4451 	 3.2000
  0.6000 	 1.6000 	 1.1342 	 68.9744 	 1.5672 	 20.7878 	 2.0823 	 30.5593 	 26.3151 	 9.7715 	 3.2000
  0.6000 	 1.7000 	 1.1969 	 66.8978 	 1.4937 	 25.1794 	 2.0509 	 32.4659 	 18.4053 	 7.2865 	 3.2000
  0.6000 	 1.8000 	 1.2526 	 65.2030 	 1.4274 	 32.0959 	 2.0242 	 34.1779 	 4.9581 	 2.0819 	 3.2000
  0.6000 	 1.0000 	 0.4414 	 134.3431 	 2.3381 	 -6.2675 	 2.5283 	 7.1731 	 64.9282 	 13.4406 	 3.3000
  0.6000 	 1.1000 	 0.6013 	 104.3156 	 2.1649 	 0.3041 	 2.4199 	 13.9323 	 58.2294 	 13.6282 	 3.3000
  0.6000 	 1.2000 	 0.7345 	 91.2060 	 2.0189 	 4.8311 	 2.3340 	 18.3392 	 51.8102 	 13.5082 	 3.3000
  0.6000 	 1.3000 	 0.8473 	 83.4078 	 1.8939 	 8.7428 	 2.2649 	 21.8149 	 45.5541 	 13.0721 	 3.3000
  0.6000 	 1.4000 	 0.9439 	 78.1461 	 1.7854 	 12.4288 	 2.2086 	 24.7249 	 39.3239 	 12.2961 	 3.3000
  0.6000 	 1.5000 	 1.0276 	 74.3258 	 1.6902 	 16.1079 	 2.1620 	 27.2343 	 32.9299 	 11.1264 	 3.3000
  0.6000 	 1.6000 	 1.1009 	 71.4131 	 1.6059 	 19.9950 	 2.1232 	 29.4370 	 26.0449 	 9.4420 	 3.3000
  0.6000 	 1.7000 	 1.1656 	 69.1127 	 1.5305 	 24.4834 	 2.0905 	 31.3938 	 17.8736 	 6.9104 	 3.3000
  0.6000 	 1.8000 	 1.2230 	 67.2465 	 1.4627 	 32.8292 	 2.0626 	 33.1477 	 0.7765 	 0.3185 	 3.3000
  0.6000 	 1.0000 	 0.3882 	 172.2014 	 2.3955 	 -11.9678 	 2.5851 	 1.1674 	 65.1310 	 13.1351 	 3.4000
  0.6000 	 1.1000 	 0.5529 	 113.4321 	 2.2176 	 -1.4818 	 2.4725 	 11.8395 	 58.3869 	 13.3213 	 3.4000
  0.6000 	 1.2000 	 0.6901 	 96.8736 	 2.0678 	 3.5061 	 2.3832 	 16.7083 	 51.9142 	 13.2022 	 3.4000
  0.6000 	 1.3000 	 0.8063 	 87.6153 	 1.9395 	 7.6290 	 2.3114 	 20.3972 	 45.5948 	 12.7683 	 3.4000
  0.6000 	 1.4000 	 0.9058 	 81.5505 	 1.8283 	 11.4427 	 2.2527 	 23.4366 	 39.2880 	 11.9939 	 3.4000
  0.6000 	 1.5000 	 0.9921 	 77.2249 	 1.7307 	 15.2130 	 2.2043 	 26.0358 	 32.7954 	 10.8228 	 3.4000
  0.6000 	 1.6000 	 1.0676 	 73.9664 	 1.6444 	 19.1790 	 2.1639 	 28.3061 	 25.7680 	 9.1272 	 3.4000
  0.6000 	 1.7000 	 1.1342 	 71.4151 	 1.5672 	 23.7710 	 2.1298 	 30.3168 	 17.3231 	 6.5458 	 3.4000
  0.6000 	 1.1000 	 0.5044 	 125.2362 	 2.2701 	 -3.6373 	 2.5249 	 9.3915 	 58.5352 	 13.0287 	 3.5000
  0.6000 	 1.2000 	 0.6457 	 103.4077 	 2.1164 	 2.0557 	 2.4322 	 14.9662 	 52.0104 	 12.9106 	 3.5000
  0.6000 	 1.3000 	 0.7653 	 92.2594 	 1.9849 	 6.4474 	 2.3576 	 18.9260 	 45.6291 	 12.4786 	 3.5000
  0.6000 	 1.4000 	 0.8678 	 85.2201 	 1.8710 	 10.4121 	 2.2967 	 22.1180 	 39.2467 	 11.7059 	 3.5000
  0.6000 	 1.5000 	 0.9566 	 80.3030 	 1.7710 	 14.2857 	 2.2464 	 24.8190 	 32.6562 	 10.5333 	 3.5000
  0.6000 	 1.6000 	 1.0343 	 76.6488 	 1.6826 	 18.3379 	 2.2043 	 27.1639 	 25.4853 	 8.8260 	 3.5000
  0.6000 	 1.7000 	 1.1029 	 73.8151 	 1.6036 	 23.0414 	 2.1688 	 29.2328 	 16.7533 	 6.1914 	 3.5000
  0.6000 	 1.1000 	 0.4560 	 142.5921 	 2.3225 	 -6.5792 	 2.5771 	 6.1703 	 58.6752 	 12.7495 	 3.6000
  0.6000 	 1.2000 	 0.6013 	 111.1402 	 2.1649 	 0.4324 	 2.4811 	 13.0646 	 52.0996 	 12.6322 	 3.6000
  0.6000 	 1.3000 	 0.7243 	 97.4482 	 2.0302 	 5.1823 	 2.4037 	 17.3845 	 45.6576 	 12.2022 	 3.6000
  0.6000 	 1.4000 	 0.8297 	 89.2046 	 1.9134 	 9.3299 	 2.3405 	 20.7609 	 39.2007 	 11.4311 	 3.6000
  0.6000 	 1.5000 	 0.9211 	 83.5873 	 1.8111 	 13.3220 	 2.2882 	 23.5788 	 32.5130 	 10.2568 	 3.6000
  0.6000 	 1.6000 	 1.0010 	 79.4773 	 1.7206 	 17.4693 	 2.2445 	 26.0069 	 25.1973 	 8.5376 	 3.6000
  0.6000 	 1.7000 	 1.0715 	 76.3242 	 1.6398 	 22.2933 	 2.2076 	 28.1393 	 16.1633 	 5.8460 	 3.6000
  0.6000 	 1.2000 	 0.5569 	 120.6611 	 2.2132 	 -1.4503 	 2.5298 	 10.9158 	 52.1823 	 12.3661 	 3.7000
  0.6000 	 1.3000 	 0.6833 	 103.3358 	 2.0753 	 3.8110 	 2.4496 	 15.7491 	 45.6809 	 11.9381 	 3.7000
  0.6000 	 1.4000 	 0.7916 	 93.5685 	 1.9558 	 8.1864 	 2.3840 	 19.3548 	 39.1506 	 11.1684 	 3.7000
  0.6000 	 1.5000 	 0.8855 	 87.1119 	 1.8511 	 12.3169 	 2.3298 	 22.3094 	 32.3663 	 9.9926 	 3.7000
  0.6000 	 1.6000 	 0.9677 	 82.4723 	 1.7585 	 16.5702 	 2.2844 	 24.8313 	 24.9045 	 8.2611 	 3.7000
  0.6000 	 1.7000 	 1.0402 	 78.9558 	 1.6759 	 21.5253 	 2.2462 	 27.0336 	 15.5518 	 5.5083 	 3.7000
  0.6000 	 1.2000 	 0.5125 	 133.2468 	 2.2614 	 -3.7864 	 2.5783 	 8.3251 	 52.2592 	 12.1115 	 3.8000
  0.6000 	 1.3000 	 0.6423 	 110.1563 	 2.1202 	 2.2983 	 2.4953 	 13.9836 	 45.6995 	 11.6854 	 3.8000
  0.6000 	 1.4000 	 0.7536 	 98.3985 	 1.9979 	 6.9684 	 2.4274 	 17.8856 	 39.0969 	 10.9172 	 3.8000
  0.6000 	 1.5000 	 0.8500 	 90.9192 	 1.8908 	 11.2638 	 2.3712 	 21.0035 	 32.2166 	 9.7397 	 3.8000
