# D(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 12.000 GeV
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
Pr,xbj,kf,th_e,Pf,th_p,q,th_q,th_rq,th_pq,Q2
1.1400,1.9800,10.7889,10.6975,1.3077,58.4724,2.4427,55.0703,3.9031,3.4021,4.5000
1.1400,1.9900,10.7950,10.6944,1.3002,56.2398,2.4397,55.1951,1.1914,1.0446,4.5000
1.1500,1.0000,9.6020,11.3414,2.6260,55.9121,3.2016,36.1416,50.5701,19.7705,4.5000
1.1500,1.0100,9.6257,11.3274,2.6008,56.2626,3.1839,36.4278,50.1181,19.8347,4.5000
1.1500,1.0200,9.6490,11.3137,2.5760,56.6074,3.1666,36.7115,49.6684,19.8959,4.5000
1.1500,1.0300,9.6718,11.3003,2.5517,56.9466,3.1497,36.9927,49.2207,19.9539,4.5000
1.1500,1.0400,9.6942,11.2872,2.5279,57.2802,3.1332,37.2714,48.7752,20.0088,4.5000
1.1500,1.0500,9.7162,11.2744,2.5044,57.6081,3.1170,37.5475,48.3317,20.0606,4.5000
1.1500,1.0600,9.7377,11.2618,2.4814,57.9305,3.1013,37.8212,47.8902,20.1093,4.5000
1.1500,1.0700,9.7589,11.2496,2.4588,58.2474,3.0859,38.0925,47.4507,20.1548,4.5000
1.1500,1.0800,9.7796,11.2376,2.4366,58.5586,3.0709,38.3614,47.0131,20.1973,4.5000
1.1500,1.0900,9.8000,11.2259,2.4147,58.8644,3.0562,38.6278,46.5774,20.2366,4.5000
1.1500,1.1000,9.8200,11.2144,2.3933,59.1647,3.0418,38.8919,46.1436,20.2727,4.5000
1.1500,1.1100,9.8396,11.2032,2.3722,59.4594,3.0277,39.1537,45.7116,20.3058,4.5000
1.1500,1.1200,9.8589,11.1922,2.3514,59.7487,3.0140,39.4131,45.2813,20.3356,4.5000
1.1500,1.1300,9.8779,11.1814,2.3310,60.0325,3.0006,39.6702,44.8529,20.3624,4.5000
1.1500,1.1400,9.8965,11.1708,2.3109,60.3109,2.9874,39.9249,44.4261,20.3859,4.5000
1.1500,1.1500,9.9148,11.1605,2.2912,60.5838,2.9746,40.1775,44.0010,20.4064,4.5000
1.1500,1.1600,9.9327,11.1504,2.2717,60.8514,2.9620,40.4278,43.5775,20.4236,4.5000
1.1500,1.1700,9.9504,11.1404,2.2526,61.1135,2.9497,40.6758,43.1556,20.4377,4.5000
1.1500,1.1800,9.9678,11.1307,2.2338,61.3703,2.9377,40.9217,42.7352,20.4486,4.5000
1.1500,1.1900,9.9849,11.1211,2.2152,61.6216,2.9259,41.1653,42.3163,20.4563,4.5000
1.1500,1.2000,10.0016,11.1118,2.1970,61.8677,2.9143,41.4068,41.8989,20.4608,4.5000
1.1500,1.2100,10.0182,11.1026,2.1790,62.1083,2.9030,41.6462,41.4829,20.4621,4.5000
1.1500,1.2200,10.0344,11.0936,2.1613,62.3436,2.8920,41.8834,41.0682,20.4602,4.5000
1.1500,1.2300,10.0504,11.0847,2.1439,62.5736,2.8811,42.1186,40.6548,20.4550,4.5000
1.1500,1.2400,10.0661,11.0760,2.1267,62.7982,2.8705,42.3516,40.2428,20.4466,4.5000
1.1500,1.2500,10.0816,11.0675,2.1098,63.0176,2.8601,42.5826,39.8319,20.4350,4.5000
1.1500,1.2600,10.0968,11.0591,2.0931,63.2316,2.8499,42.8115,39.4222,20.4200,4.5000
1.1500,1.2700,10.1118,11.0509,2.0767,63.4403,2.8400,43.0385,39.0137,20.4018,4.5000
1.1500,1.2800,10.1265,11.0428,2.0605,63.6437,2.8302,43.2634,38.6062,20.3803,4.5000
1.1500,1.2900,10.1411,11.0349,2.0445,63.8417,2.8206,43.4864,38.1998,20.3554,4.5000
1.1500,1.3000,10.1554,11.0271,2.0288,64.0345,2.8112,43.7073,37.7943,20.3272,4.5000
1.1500,1.3100,10.1694,11.0194,2.0132,64.2220,2.8020,43.9264,37.3898,20.2956,4.5000
1.1500,1.3200,10.1833,11.0119,1.9979,64.4041,2.7929,44.1435,36.9862,20.2606,4.5000
1.1500,1.3300,10.1970,11.0045,1.9828,64.5810,2.7840,44.3587,36.5833,20.2223,4.5000
1.1500,1.3400,10.2104,10.9972,1.9679,64.7525,2.7753,44.5721,36.1813,20.1804,4.5000
1.1500,1.3500,10.2237,10.9901,1.9532,64.9187,2.7668,44.7835,35.7799,20.1352,4.5000
1.1500,1.3600,10.2367,10.9830,1.9387,65.0796,2.7585,44.9932,35.3792,20.0864,4.5000
1.1500,1.3700,10.2496,10.9761,1.9244,65.2351,2.7502,45.2010,34.9791,20.0341,4.5000
1.1500,1.3800,10.2623,10.9693,1.9103,65.3852,2.7422,45.4069,34.5796,19.9783,4.5000
1.1500,1.3900,10.2748,10.9626,1.8964,65.5300,2.7343,45.6111,34.1805,19.9188,4.5000
1.1500,1.4000,10.2871,10.9560,1.8826,65.6694,2.7265,45.8136,33.7818,19.8558,4.5000
1.1500,1.4100,10.2993,10.9495,1.8690,65.8033,2.7189,46.0143,33.3835,19.7891,4.5000
1.1500,1.4200,10.3112,10.9432,1.8556,65.9319,2.7114,46.2132,32.9854,19.7187,4.5000
1.1500,1.4300,10.3231,10.9369,1.8424,66.0550,2.7041,46.4104,32.5876,19.6446,4.5000
1.1500,1.4400,10.3347,10.9307,1.8293,66.1726,2.6969,46.6059,32.1899,19.5666,4.5000
1.1500,1.4500,10.3462,10.9246,1.8164,66.2846,2.6898,46.7998,31.7923,19.4849,4.5000
1.1500,1.4600,10.3575,10.9186,1.8036,66.3912,2.6829,46.9920,31.3946,19.3992,4.5000
1.1500,1.4700,10.3687,10.9127,1.7910,66.4921,2.6760,47.1825,30.9969,19.3096,4.5000
1.1500,1.4800,10.3797,10.9069,1.7786,66.5875,2.6693,47.3714,30.5990,19.2161,4.5000
1.1500,1.4900,10.3906,10.9012,1.7663,66.6771,2.6627,47.5587,30.2009,19.1184,4.5000
1.1500,1.5000,10.4013,10.8955,1.7541,66.7611,2.6563,47.7444,29.8024,19.0167,4.5000
1.1500,1.5100,10.4119,10.8900,1.7421,66.8392,2.6499,47.9285,29.4035,18.9108,4.5000
1.1500,1.5200,10.4224,10.8845,1.7302,66.9116,2.6437,48.1110,29.0041,18.8006,4.5000
1.1500,1.5300,10.4327,10.8791,1.7185,66.9781,2.6375,48.2920,28.6041,18.6861,4.5000
1.1500,1.5400,10.4428,10.8738,1.7069,67.0386,2.6315,48.4715,28.2033,18.5671,4.5000
1.1500,1.5500,10.4529,10.8685,1.6954,67.0931,2.6256,48.6494,27.8017,18.4437,4.5000
1.1500,1.5600,10.4628,10.8634,1.6840,67.1416,2.6197,48.8259,27.3992,18.3157,4.5000
1.1500,1.5700,10.4726,10.8583,1.6728,67.1838,2.6140,49.0009,26.9956,18.1830,4.5000
1.1500,1.5800,10.4823,10.8533,1.6617,67.2198,2.6084,49.1744,26.5909,18.0455,4.5000
1.1500,1.5900,10.4918,10.8483,1.6508,67.2495,2.6028,49.3464,26.1848,17.9031,4.5000
1.1500,1.6000,10.5012,10.8434,1.6399,67.2727,2.5974,49.5170,25.7773,17.7556,4.5000
1.1500,1.6100,10.5105,10.8386,1.6292,67.2893,2.5920,49.6862,25.3682,17.6031,4.5000
1.1500,1.6200,10.5197,10.8339,1.6186,67.2992,2.5867,49.8540,24.9573,17.4452,4.5000
1.1500,1.6300,10.5288,10.8292,1.6081,67.3023,2.5815,50.0204,24.5446,17.2819,4.5000
1.1500,1.6400,10.5378,10.8245,1.5977,67.2984,2.5764,50.1854,24.1297,17.1130,4.5000
1.1500,1.6500,10.5467,10.8200,1.5874,67.2875,2.5714,50.3491,23.7126,16.9384,4.5000
1.1500,1.6600,10.5554,10.8155,1.5772,67.2692,2.5665,50.5113,23.2931,16.7578,4.5000
1.1500,1.6700,10.5641,10.8110,1.5671,67.2435,2.5616,50.6723,22.8708,16.5711,4.5000
1.1500,1.6800,10.5726,10.8067,1.5572,67.2101,2.5568,50.8320,22.4457,16.3781,4.5000
1.1500,1.6900,10.5811,10.8023,1.5473,67.1688,2.5521,50.9903,22.0174,16.1785,4.5000
1.1500,1.7000,10.5894,10.7981,1.5375,67.1194,2.5475,51.1473,21.5857,15.9721,4.5000
1.1500,1.7100,10.5976,10.7938,1.5278,67.0617,2.5430,51.3031,21.1503,15.7586,4.5000
1.1500,1.7200,10.6058,10.7897,1.5183,66.9953,2.5385,51.4576,20.7110,15.5377,4.5000
1.1500,1.7300,10.6139,10.7856,1.5088,66.9200,2.5340,51.6108,20.2673,15.3091,4.5000
1.1500,1.7400,10.6218,10.7815,1.4994,66.8353,2.5297,51.7628,19.8188,15.0725,4.5000
1.1500,1.7500,10.6297,10.7775,1.4901,66.7410,2.5254,51.9136,19.3653,14.8274,4.5000
1.1500,1.7600,10.6375,10.7735,1.4809,66.6367,2.5212,52.0632,18.9062,14.5735,4.5000
1.1500,1.7700,10.6452,10.7696,1.4718,66.5217,2.5170,52.2115,18.4411,14.3102,4.5000
1.1500,1.7800,10.6528,10.7658,1.4627,66.3957,2.5130,52.3587,17.9694,14.0371,4.5000
1.1500,1.7900,10.6603,10.7620,1.4538,66.2581,2.5089,52.5047,17.4905,13.7535,4.5000
1.1500,1.8000,10.6678,10.7582,1.4449,66.1082,2.5050,52.6495,17.0036,13.4587,4.5000
1.1500,1.8100,10.6751,10.7545,1.4361,65.9453,2.5011,52.7932,16.5081,13.1521,4.5000
1.1500,1.8200,10.6824,10.7508,1.4274,65.7684,2.4972,52.9357,16.0030,12.8328,4.5000
1.1500,1.8300,10.6896,10.7472,1.4188,65.5768,2.4934,53.0771,15.4873,12.4997,4.5000
1.1500,1.8400,10.6967,10.7436,1.4103,65.3692,2.4897,53.2174,14.9598,12.1518,4.5000
1.1500,1.8500,10.7038,10.7400,1.4018,65.1443,2.4860,53.3566,14.4192,11.7877,4.5000
1.1500,1.8600,10.7107,10.7365,1.3934,64.9005,2.4824,53.4946,13.8637,11.4059,4.5000
1.1500,1.8700,10.7176,10.7331,1.3851,64.6362,2.4788,53.6316,13.2916,11.0045,4.5000
1.1500,1.8800,10.7245,10.7296,1.3768,64.3489,2.4753,53.7676,12.7003,10.5813,4.5000
1.1500,1.8900,10.7312,10.7263,1.3687,64.0360,2.4718,53.9024,12.0870,10.1336,4.5000
1.1500,1.9000,10.7379,10.7229,1.3606,63.6942,2.4684,54.0363,11.4481,9.6579,4.5000
1.1500,1.9100,10.7445,10.7196,1.3525,63.3189,2.4650,54.1690,10.7789,9.1499,4.5000
1.1500,1.9200,10.7510,10.7163,1.3446,62.9045,2.4617,54.3008,10.0733,8.6037,4.5000
1.1500,1.9300,10.7575,10.7131,1.3367,62.4432,2.4584,54.4315,9.3228,8.0117,4.5000
1.1500,1.9400,10.7639,10.7099,1.3288,61.9240,2.4552,54.5612,8.5155,7.3627,4.5000
1.1500,1.9500,10.7702,10.7067,1.3211,61.3301,2.4520,54.6900,7.6333,6.6401,4.5000
1.1500,1.9600,10.7765,10.7036,1.3133,60.6342,2.4489,54.8177,6.6461,5.8164,4.5000
1.1500,1.9700,10.7827,10.7005,1.3057,59.7848,2.4458,54.9445,5.4976,4.8403,4.5000
1.1500,1.9800,10.7889,10.6975,1.2981,58.6599,2.4427,55.0703,4.0527,3.5896,4.5000
1.1500,1.9900,10.7950,10.6944,1.2906,56.6780,2.4397,55.1951,1.6642,1.4828,4.5000
1.1600,1.0000,9.6020,11.3414,2.6178,56.0797,3.2016,36.1416,50.3136,19.9381,4.5000
1.1600,1.0100,9.6257,11.3274,2.5926,56.4309,3.1839,36.4278,49.8639,20.0031,4.5000
1.1600,1.0200,9.6490,11.3137,2.5678,56.7765,3.1666,36.7115,49.4164,20.0650,4.5000
1.1600,1.0300,9.6718,11.3003,2.5435,57.1164,3.1497,36.9927,48.9709,20.1237,4.5000
1.1600,1.0400,9.6942,11.2872,2.5196,57.4507,3.1332,37.2714,48.5276,20.1793,4.5000
1.1600,1.0500,9.7162,11.2744,2.4962,57.7793,3.1170,37.5475,48.0863,20.2318,4.5000
1.1600,1.0600,9.7377,11.2618,2.4731,58.1024,3.1013,37.8212,47.6470,20.2811,4.5000
1.1600,1.0700,9.7589,11.2496,2.4505,58.4199,3.0859,38.0925,47.2097,20.3273,4.5000
1.1600,1.0800,9.7796,11.2376,2.4283,58.7318,3.0709,38.3614,46.7743,20.3704,4.5000
1.1600,1.0900,9.8000,11.2259,2.4064,59.0382,3.0562,38.6278,46.3408,20.4103,4.5000
1.1600,1.1000,9.8200,11.2144,2.3849,59.3390,3.0418,38.8919,45.9092,20.4471,4.5000
1.1600,1.1100,9.8396,11.2032,2.3638,59.6344,3.0277,39.1537,45.4794,20.4807,4.5000
1.1600,1.1200,9.8589,11.1922,2.3430,59.9242,3.0140,39.4131,45.0514,20.5111,4.5000
1.1600,1.1300,9.8779,11.1814,2.3226,60.2086,3.0006,39.6702,44.6251,20.5384,4.5000
1.1600,1.1400,9.8965,11.1708,2.3025,60.4875,2.9874,39.9249,44.2005,20.5626,4.5000
1.1600,1.1500,9.9148,11.1605,2.2828,60.7610,2.9746,40.1775,43.7775,20.5835,4.5000
1.1600,1.1600,9.9327,11.1504,2.2633,61.0290,2.9620,40.4278,43.3562,20.6012,4.5000
1.1600,1.1700,9.9504,11.1404,2.2442,61.2916,2.9497,40.6758,42.9365,20.6158,4.5000
1.1600,1.1800,9.9678,11.1307,2.2253,61.5488,2.9377,40.9217,42.5183,20.6272,4.5000
1.1600,1.1900,9.9849,11.1211,2.2068,61.8007,2.9259,41.1653,42.1016,20.6353,4.5000
1.1600,1.2000,10.0016,11.1118,2.1885,62.0471,2.9143,41.4068,41.6863,20.6403,4.5000
1.1600,1.2100,10.0182,11.1026,2.1706,62.2882,2.9030,41.6462,41.2724,20.6420,4.5000
1.1600,1.2200,10.0344,11.0936,2.1529,62.5239,2.8920,41.8834,40.8599,20.6405,4.5000
1.1600,1.2300,10.0504,11.0847,2.1354,62.7542,2.8811,42.1186,40.4487,20.6357,4.5000
1.1600,1.2400,10.0661,11.0760,2.1182,62.9793,2.8705,42.3516,40.0388,20.6276,4.5000
1.1600,1.2500,10.0816,11.0675,2.1013,63.1989,2.8601,42.5826,39.6301,20.6163,4.5000
1.1600,1.2600,10.0968,11.0591,2.0846,63.4133,2.8499,42.8115,39.2226,20.6017,4.5000
1.1600,1.2700,10.1118,11.0509,2.0682,63.6223,2.8400,43.0385,38.8163,20.5838,4.5000
1.1600,1.2800,10.1265,11.0428,2.0520,63.8259,2.8302,43.2634,38.4110,20.5625,4.5000
1.1600,1.2900,10.1411,11.0349,2.0360,64.0243,2.8206,43.4864,38.0067,20.5379,4.5000
1.1600,1.3000,10.1554,11.0271,2.0202,64.2173,2.8112,43.7073,37.6034,20.5100,4.5000
1.1600,1.3100,10.1694,11.0194,2.0047,64.4050,2.8020,43.9264,37.2011,20.4786,4.5000
1.1600,1.3200,10.1833,11.0119,1.9894,64.5873,2.7929,44.1435,36.7996,20.4438,4.5000
1.1600,1.3300,10.1970,11.0045,1.9742,64.7644,2.7840,44.3587,36.3989,20.4056,4.5000
1.1600,1.3400,10.2104,10.9972,1.9593,64.9361,2.7753,44.5721,35.9991,20.3640,4.5000
1.1600,1.3500,10.2237,10.9901,1.9446,65.1024,2.7668,44.7835,35.5999,20.3189,4.5000
1.1600,1.3600,10.2367,10.9830,1.9301,65.2634,2.7585,44.9932,35.2014,20.2702,4.5000
1.1600,1.3700,10.2496,10.9761,1.9158,65.4190,2.7502,45.2010,34.8035,20.2180,4.5000
1.1600,1.3800,10.2623,10.9693,1.9017,65.5692,2.7422,45.4069,34.4061,20.1623,4.5000
1.1600,1.3900,10.2748,10.9626,1.8877,65.7140,2.7343,45.6111,34.0093,20.1029,4.5000
1.1600,1.4000,10.2871,10.9560,1.8739,65.8534,2.7265,45.8136,33.6128,20.0399,4.5000
1.1600,1.4100,10.2993,10.9495,1.8603,65.9874,2.7189,46.0143,33.2167,19.9732,4.5000
1.1600,1.4200,10.3112,10.9432,1.8469,66.1159,2.7114,46.2132,32.8209,19.9027,4.5000
1.1600,1.4300,10.3231,10.9369,1.8337,66.2390,2.7041,46.4104,32.4253,19.8286,4.5000
1.1600,1.4400,10.3347,10.9307,1.8206,66.3565,2.6969,46.6059,32.0298,19.7506,4.5000
1.1600,1.4500,10.3462,10.9246,1.8076,66.4685,2.6898,46.7998,31.6345,19.6687,4.5000
1.1600,1.4600,10.3575,10.9186,1.7949,66.5749,2.6829,46.9920,31.2391,19.5829,4.5000
1.1600,1.4700,10.3687,10.9127,1.7823,66.6757,2.6760,47.1825,30.8437,19.4932,4.5000
1.1600,1.4800,10.3797,10.9069,1.7698,66.7708,2.6693,47.3714,30.4481,19.3995,4.5000
1.1600,1.4900,10.3906,10.9012,1.7575,66.8603,2.6627,47.5587,30.0523,19.3016,4.5000
1.1600,1.5000,10.4013,10.8955,1.7453,66.9440,2.6563,47.7444,29.6561,19.1996,4.5000
1.1600,1.5100,10.4119,10.8900,1.7333,67.0219,2.6499,47.9285,29.2595,19.0935,4.5000
1.1600,1.5200,10.4224,10.8845,1.7214,67.0940,2.6437,48.1110,28.8625,18.9830,4.5000
1.1600,1.5300,10.4327,10.8791,1.7096,67.1602,2.6375,48.2920,28.4648,18.8681,4.5000
1.1600,1.5400,10.4428,10.8738,1.6980,67.2203,2.6315,48.4715,28.0664,18.7489,4.5000
1.1600,1.5500,10.4529,10.8685,1.6865,67.2745,2.6256,48.6494,27.6672,18.6250,4.5000
1.1600,1.5600,10.4628,10.8634,1.6752,67.3225,2.6197,48.8259,27.2671,18.4966,4.5000
1.1600,1.5700,10.4726,10.8583,1.6639,67.3643,2.6140,49.0009,26.8660,18.3634,4.5000
1.1600,1.5800,10.4823,10.8533,1.6528,67.3998,2.6084,49.1744,26.4637,18.2255,4.5000
1.1600,1.5900,10.4918,10.8483,1.6418,67.4290,2.6028,49.3464,26.0601,18.0825,4.5000
1.1600,1.6000,10.5012,10.8434,1.6310,67.4516,2.5974,49.5170,25.6551,17.9346,4.5000
1.1600,1.6100,10.5105,10.8386,1.6202,67.4676,2.5920,49.6862,25.2486,17.7814,4.5000
1.1600,1.6200,10.5197,10.8339,1.6096,67.4769,2.5867,49.8540,24.8403,17.6229,4.5000
1.1600,1.6300,10.5288,10.8292,1.5991,67.4793,2.5815,50.0204,24.4301,17.4589,4.5000
1.1600,1.6400,10.5378,10.8245,1.5887,67.4747,2.5764,50.1854,24.0179,17.2893,4.5000
1.1600,1.6500,10.5467,10.8200,1.5784,67.4630,2.5714,50.3491,23.6034,17.1140,4.5000
1.1600,1.6600,10.5554,10.8155,1.5682,67.4440,2.5665,50.5113,23.1866,16.9326,4.5000
1.1600,1.6700,10.5641,10.8110,1.5581,67.4174,2.5616,50.6723,22.7671,16.7451,4.5000
1.1600,1.6800,10.5726,10.8067,1.5481,67.3831,2.5568,50.8320,22.3447,16.5512,4.5000
1.1600,1.6900,10.5811,10.8023,1.5382,67.3409,2.5521,50.9903,21.9193,16.3506,4.5000
1.1600,1.7000,10.5894,10.7981,1.5284,67.2906,2.5475,51.1473,21.4904,16.1432,4.5000
1.1600,1.7100,10.5976,10.7938,1.5187,67.2318,2.5430,51.3031,21.0580,15.9287,4.5000
1.1600,1.7200,10.6058,10.7897,1.5091,67.1644,2.5385,51.4576,20.6216,15.7068,4.5000
1.1600,1.7300,10.6139,10.7856,1.4996,67.0879,2.5340,51.6108,20.1809,15.4771,4.5000
1.1600,1.7400,10.6218,10.7815,1.4902,67.0021,2.5297,51.7628,19.7356,15.2393,4.5000
1.1600,1.7500,10.6297,10.7775,1.4809,66.9066,2.5254,51.9136,19.2853,14.9930,4.5000
1.1600,1.7600,10.6375,10.7735,1.4717,66.8009,2.5212,52.0632,18.8294,14.7378,4.5000
1.1600,1.7700,10.6452,10.7696,1.4626,66.6846,2.5170,52.2115,18.3677,14.4731,4.5000
1.1600,1.7800,10.6528,10.7658,1.4535,66.5573,2.5130,52.3587,17.8994,14.1986,4.5000
1.1600,1.7900,10.6603,10.7620,1.4445,66.4182,2.5089,52.5047,17.4240,13.9135,4.5000
1.1600,1.8000,10.6678,10.7582,1.4357,66.2668,2.5050,52.6495,16.9408,13.6173,4.5000
1.1600,1.8100,10.6751,10.7545,1.4269,66.1023,2.5011,52.7932,16.4491,13.3091,4.5000
1.1600,1.8200,10.6824,10.7508,1.4181,65.9238,2.4972,52.9357,15.9479,12.9881,4.5000
1.1600,1.8300,10.6896,10.7472,1.4095,65.7305,2.4934,53.0771,15.4363,12.6534,4.5000
1.1600,1.8400,10.6967,10.7436,1.4009,65.5211,2.4897,53.2174,14.9131,12.3037,4.5000
1.1600,1.8500,10.7038,10.7400,1.3924,65.2944,2.4860,53.3566,14.3770,11.9379,4.5000
1.1600,1.8600,10.7107,10.7365,1.3840,65.0489,2.4824,53.4946,13.8263,11.5542,4.5000
1.1600,1.8700,10.7176,10.7331,1.3757,64.7826,2.4788,53.6316,13.2591,11.1510,4.5000
1.1600,1.8800,10.7245,10.7296,1.3674,64.4934,2.4753,53.7676,12.6733,10.7259,4.5000
1.1600,1.8900,10.7312,10.7263,1.3592,64.1787,2.4718,53.9024,12.0658,10.2762,4.5000
1.1600,1.9000,10.7379,10.7229,1.3511,63.8349,2.4684,54.0363,11.4332,9.7987,4.5000
1.1600,1.9100,10.7445,10.7196,1.3431,63.4578,2.4650,54.1690,10.7710,9.2888,4.5000
1.1600,1.9200,10.7510,10.7163,1.3351,63.0418,2.4617,54.3008,10.0732,8.7410,4.5000
1.1600,1.9300,10.7575,10.7131,1.3272,62.5792,2.4584,54.4315,9.3316,8.1477,4.5000
1.1600,1.9400,10.7639,10.7099,1.3193,62.0591,2.4552,54.5612,8.5348,7.4979,4.5000
1.1600,1.9500,10.7702,10.7067,1.3115,61.4654,2.4520,54.6900,7.6655,6.7755,4.5000
1.1600,1.9600,10.7765,10.7036,1.3038,60.7717,2.4489,54.8177,6.6952,5.9540,4.5000
1.1600,1.9700,10.7827,10.7005,1.2961,59.9291,2.4458,54.9445,5.5714,4.9846,4.5000
1.1600,1.9800,10.7889,10.6975,1.2885,58.8249,2.4427,55.0703,4.1714,3.7546,4.5000
1.1600,1.9900,10.7950,10.6944,1.2810,56.9842,2.4397,55.1951,1.9758,1.7891,4.5000
1.1700,1.0000,9.6020,11.3414,2.6095,56.2474,3.2016,36.1416,50.0583,20.1058,4.5000
1.1700,1.0100,9.6257,11.3274,2.5843,56.5994,3.1839,36.4278,49.6108,20.1716,4.5000
1.1700,1.0200,9.6490,11.3137,2.5595,56.9457,3.1666,36.7115,49.1654,20.2342,4.5000
1.1700,1.0300,9.6718,11.3003,2.5352,57.2863,3.1497,36.9927,48.7222,20.2936,4.5000
1.1700,1.0400,9.6942,11.2872,2.5113,57.6213,3.1332,37.2714,48.2810,20.3500,4.5000
1.1700,1.0500,9.7162,11.2744,2.4878,57.9506,3.1170,37.5475,47.8419,20.4031,4.5000
1.1700,1.0600,9.7377,11.2618,2.4648,58.2744,3.1013,37.8212,47.4048,20.4531,4.5000
1.1700,1.0700,9.7589,11.2496,2.4422,58.5925,3.0859,38.0925,46.9696,20.5000,4.5000
1.1700,1.0800,9.7796,11.2376,2.4199,58.9051,3.0709,38.3614,46.5364,20.5437,4.5000
1.1700,1.0900,9.8000,11.2259,2.3981,59.2121,3.0562,38.6278,46.1050,20.5842,4.5000
1.1700,1.1000,9.8200,11.2144,2.3766,59.5135,3.0418,38.8919,45.6755,20.6216,4.5000
1.1700,1.1100,9.8396,11.2032,2.3554,59.8094,3.0277,39.1537,45.2479,20.6558,4.5000
1.1700,1.1200,9.8589,11.1922,2.3347,60.0999,3.0140,39.4131,44.8220,20.6868,4.5000
1.1700,1.1300,9.8779,11.1814,2.3142,60.3848,3.0006,39.6702,44.3978,20.7146,4.5000
1.1700,1.1400,9.8965,11.1708,2.2941,60.6643,2.9874,39.9249,43.9753,20.7393,4.5000
1.1700,1.1500,9.9148,11.1605,2.2744,60.9382,2.9746,40.1775,43.5545,20.7608,4.5000
1.1700,1.1600,9.9327,11.1504,2.2549,61.2068,2.9620,40.4278,43.1353,20.7790,4.5000
1.1700,1.1700,9.9504,11.1404,2.2357,61.4699,2.9497,40.6758,42.7177,20.7941,4.5000
1.1700,1.1800,9.9678,11.1307,2.2169,61.7276,2.9377,40.9217,42.3016,20.8059,4.5000
1.1700,1.1900,9.9849,11.1211,2.1983,61.9799,2.9259,41.1653,41.8870,20.8145,4.5000
1.1700,1.2000,10.0016,11.1118,2.1801,62.2267,2.9143,41.4068,41.4738,20.8199,4.5000
1.1700,1.2100,10.0182,11.1026,2.1621,62.4682,2.9030,41.6462,41.0621,20.8220,4.5000
1.1700,1.2200,10.0344,11.0936,2.1444,62.7043,2.8920,41.8834,40.6517,20.8209,4.5000
1.1700,1.2300,10.0504,11.0847,2.1269,62.9351,2.8811,42.1186,40.2426,20.8165,4.5000
1.1700,1.2400,10.0661,11.0760,2.1097,63.1604,2.8705,42.3516,39.8348,20.8088,4.5000
1.1700,1.2500,10.0816,11.0675,2.0928,63.3804,2.8601,42.5826,39.4283,20.7978,4.5000
1.1700,1.2600,10.0968,11.0591,2.0761,63.5951,2.8499,42.8115,39.0229,20.7835,4.5000
1.1700,1.2700,10.1118,11.0509,2.0596,63.8044,2.8400,43.0385,38.6186,20.7659,4.5000
1.1700,1.2800,10.1265,11.0428,2.0434,64.0083,2.8302,43.2634,38.2154,20.7449,4.5000
1.1700,1.2900,10.1411,11.0349,2.0274,64.2069,2.8206,43.4864,37.8133,20.7206,4.5000
1.1700,1.3000,10.1554,11.0271,2.0116,64.4002,2.8112,43.7073,37.4121,20.6929,4.5000
1.1700,1.3100,10.1694,11.0194,1.9961,64.5881,2.8020,43.9264,37.0119,20.6617,4.5000
1.1700,1.3200,10.1833,11.0119,1.9807,64.7707,2.7929,44.1435,36.6125,20.6272,4.5000
1.1700,1.3300,10.1970,11.0045,1.9656,64.9479,2.7840,44.3587,36.2140,20.5892,4.5000
1.1700,1.3400,10.2104,10.9972,1.9507,65.1197,2.7753,44.5721,35.8162,20.5477,4.5000
1.1700,1.3500,10.2237,10.9901,1.9360,65.2862,2.7668,44.7835,35.4192,20.5027,4.5000
1.1700,1.3600,10.2367,10.9830,1.9215,65.4473,2.7585,44.9932,35.0229,20.4541,4.5000
1.1700,1.3700,10.2496,10.9761,1.9071,65.6030,2.7502,45.2010,34.6271,20.4020,4.5000
1.1700,1.3800,10.2623,10.9693,1.8930,65.7533,2.7422,45.4069,34.2319,20.3463,4.5000
1.1700,1.3900,10.2748,10.9626,1.8790,65.8981,2.7343,45.6111,33.8372,20.2870,4.5000
1.1700,1.4000,10.2871,10.9560,1.8652,66.0376,2.7265,45.8136,33.4429,20.2240,4.5000
1.1700,1.4100,10.2993,10.9495,1.8516,66.1715,2.7189,46.0143,33.0489,20.1573,4.5000
1.1700,1.4200,10.3112,10.9432,1.8382,66.3000,2.7114,46.2132,32.6553,20.0868,4.5000
1.1700,1.4300,10.3231,10.9369,1.8249,66.4230,2.7041,46.4104,32.2619,20.0126,4.5000
1.1700,1.4400,10.3347,10.9307,1.8118,66.5404,2.6969,46.6059,31.8686,19.9345,4.5000
1.1700,1.4500,10.3462,10.9246,1.7989,66.6523,2.6898,46.7998,31.4754,19.8525,4.5000
