# D(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 11.000 GeV
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
Pr,xbj,kf,th_e,Pf,th_p,q,th_q,th_rq,th_pq,Q2
1.0300,1.0500,8.7162,12.4372,2.6012,55.0438,3.1170,37.0304,51.3502,18.0134,4.5000
1.0300,1.0600,8.7377,12.4218,2.5783,55.3591,3.1013,37.3047,50.8777,18.0544,4.5000
1.0300,1.0700,8.7589,12.4067,2.5558,55.6690,3.0859,37.5766,50.4072,18.0925,4.5000
1.0300,1.0800,8.7796,12.3920,2.5337,55.9735,3.0709,37.8460,49.9387,18.1275,4.5000
1.0300,1.0900,8.8000,12.3776,2.5120,56.2727,3.0562,38.1130,49.4721,18.1597,4.5000
1.0300,1.1000,8.8200,12.3635,2.4906,56.5665,3.0418,38.3777,49.0075,18.1888,4.5000
1.0300,1.1100,8.8396,12.3497,2.4696,56.8550,3.0277,38.6400,48.5448,18.2150,4.5000
1.0300,1.1200,8.8589,12.3362,2.4490,57.1381,3.0140,38.8999,48.0838,18.2382,4.5000
1.0300,1.1300,8.8779,12.3230,2.4287,57.4160,3.0006,39.1575,47.6247,18.2585,4.5000
1.0300,1.1400,8.8965,12.3100,2.4087,57.6886,2.9874,39.4128,47.1672,18.2757,4.5000
1.0300,1.1500,8.9148,12.2974,2.3890,57.9559,2.9746,39.6659,46.7115,18.2900,4.5000
1.0300,1.1600,8.9327,12.2849,2.3697,58.2179,2.9620,39.9166,46.2574,18.3013,4.5000
1.0300,1.1700,8.9504,12.2727,2.3507,58.4748,2.9497,40.1652,45.8049,18.3096,4.5000
1.0300,1.1800,8.9678,12.2608,2.3320,58.7264,2.9377,40.4115,45.3539,18.3149,4.5000
1.0300,1.1900,8.9849,12.2491,2.3136,58.9728,2.9259,40.6556,44.9045,18.3172,4.5000
1.0300,1.2000,9.0016,12.2376,2.2954,59.2140,2.9143,40.8976,44.4565,18.3164,4.5000
1.0300,1.2100,9.0182,12.2264,2.2776,59.4500,2.9030,41.1374,44.0098,18.3126,4.5000
1.0300,1.2200,9.0344,12.2153,2.2600,59.6809,2.8920,41.3751,43.5646,18.3058,4.5000
1.0300,1.2300,9.0504,12.2045,2.2427,59.9066,2.8811,41.6106,43.1206,18.2960,4.5000
1.0300,1.2400,9.0661,12.1939,2.2257,60.1272,2.8705,41.8441,42.6779,18.2830,4.5000
1.0300,1.2500,9.0816,12.1835,2.2089,60.3426,2.8601,42.0755,42.2364,18.2671,4.5000
1.0300,1.2600,9.0968,12.1732,2.1923,60.5528,2.8499,42.3049,41.7961,18.2480,4.5000
1.0300,1.2700,9.1118,12.1632,2.1760,60.7580,2.8400,42.5322,41.3568,18.2258,4.5000
1.0300,1.2800,9.1265,12.1533,2.1599,60.9580,2.8302,42.7575,40.9185,18.2005,4.5000
1.0300,1.2900,9.1411,12.1436,2.1441,61.1529,2.8206,42.9809,40.4813,18.1720,4.5000
1.0300,1.3000,9.1554,12.1341,2.1285,61.3427,2.8112,43.2022,40.0449,18.1405,4.5000
1.0300,1.3100,9.1694,12.1247,2.1131,61.5273,2.8020,43.4216,39.6094,18.1057,4.5000
1.0300,1.3200,9.1833,12.1155,2.0979,61.7069,2.7929,43.6391,39.1747,18.0678,4.5000
1.0300,1.3300,9.1970,12.1065,2.0829,61.8813,2.7840,43.8547,38.7408,18.0266,4.5000
1.0300,1.3400,9.2104,12.0976,2.0681,62.0506,2.7753,44.0684,38.3075,17.9822,4.5000
1.0300,1.3500,9.2237,12.0889,2.0536,62.2148,2.7668,44.2802,37.8749,17.9346,4.5000
1.0300,1.3600,9.2367,12.0803,2.0392,62.3738,2.7585,44.4902,37.4428,17.8836,4.5000
1.0300,1.3700,9.2496,12.0719,2.0250,62.5277,2.7502,44.6983,37.0112,17.8294,4.5000
1.0300,1.3800,9.2623,12.0636,2.0110,62.6764,2.7422,44.9046,36.5800,17.7718,4.5000
1.0300,1.3900,9.2748,12.0554,1.9972,62.8200,2.7343,45.1092,36.1491,17.7108,4.5000
1.0300,1.4000,9.2871,12.0474,1.9836,62.9584,2.7265,45.3119,35.7185,17.6465,4.5000
1.0300,1.4100,9.2993,12.0395,1.9702,63.0916,2.7189,45.5129,35.2881,17.5786,4.5000
1.0300,1.4200,9.3112,12.0317,1.9569,63.2195,2.7114,45.7122,34.8578,17.5074,4.5000
1.0300,1.4300,9.3231,12.0240,1.9438,63.3422,2.7041,45.9097,34.4276,17.4326,4.5000
1.0300,1.4400,9.3347,12.0165,1.9308,63.4597,2.6969,46.1055,33.9973,17.3542,4.5000
1.0300,1.4500,9.3462,12.0091,1.9181,63.5719,2.6898,46.2996,33.5669,17.2722,4.5000
1.0300,1.4600,9.3575,12.0018,1.9055,63.6787,2.6829,46.4921,33.1363,17.1866,4.5000
1.0300,1.4700,9.3687,11.9946,1.8930,63.7802,2.6760,46.6829,32.7053,17.0973,4.5000
1.0300,1.4800,9.3797,11.9875,1.8807,63.8763,2.6693,46.8721,32.2740,17.0042,4.5000
1.0300,1.4900,9.3906,11.9806,1.8685,63.9669,2.6627,47.0597,31.8422,16.9073,4.5000
1.0300,1.5000,9.4013,11.9737,1.8565,64.0521,2.6563,47.2456,31.4097,16.8065,4.5000
1.0300,1.5100,9.4119,11.9670,1.8446,64.1317,2.6499,47.4300,30.9766,16.7017,4.5000
1.0300,1.5200,9.4224,11.9603,1.8329,64.2058,2.6437,47.6128,30.5426,16.5930,4.5000
1.0300,1.5300,9.4327,11.9537,1.8213,64.2742,2.6375,47.7941,30.1077,16.4802,4.5000
1.0300,1.5400,9.4428,11.9473,1.8099,64.3370,2.6315,47.9738,29.6717,16.3632,4.5000
1.0300,1.5500,9.4529,11.9409,1.7985,64.3939,2.6256,48.1520,29.2346,16.2419,4.5000
1.0300,1.5600,9.4628,11.9346,1.7873,64.4451,2.6197,48.3287,28.7961,16.1163,4.5000
1.0300,1.5700,9.4726,11.9284,1.7763,64.4902,2.6140,48.5039,28.3562,15.9863,4.5000
1.0300,1.5800,9.4823,11.9223,1.7653,64.5294,2.6084,48.6777,27.9146,15.8517,4.5000
1.0300,1.5900,9.4918,11.9163,1.7545,64.5625,2.6028,48.8500,27.4712,15.7125,4.5000
1.0300,1.6000,9.5012,11.9104,1.7438,64.5894,2.5974,49.0208,27.0260,15.5686,4.5000
1.0300,1.6100,9.5105,11.9045,1.7332,64.6099,2.5920,49.1903,26.5786,15.4197,4.5000
1.0300,1.6200,9.5197,11.8987,1.7228,64.6241,2.5867,49.3583,26.1288,15.2658,4.5000
1.0300,1.6300,9.5288,11.8930,1.7124,64.6316,2.5815,49.5249,25.6766,15.1067,4.5000
1.0300,1.6400,9.5378,11.8874,1.7022,64.6324,2.5764,49.6901,25.2217,14.9423,4.5000
1.0300,1.6500,9.5467,11.8819,1.6921,64.6264,2.5714,49.8540,24.7638,14.7724,4.5000
1.0300,1.6600,9.5554,11.8764,1.6821,64.6133,2.5665,50.0165,24.3026,14.5968,4.5000
1.0300,1.6700,9.5641,11.8710,1.6721,64.5930,2.5616,50.1777,23.8380,14.4153,4.5000
1.0300,1.6800,9.5726,11.8657,1.6623,64.5653,2.5568,50.3375,23.3697,14.2277,4.5000
1.0300,1.6900,9.5811,11.8605,1.6526,64.5299,2.5521,50.4961,22.8972,14.0338,4.5000
1.0300,1.7000,9.5894,11.8553,1.6430,64.4866,2.5475,50.6533,22.4204,13.8333,4.5000
1.0300,1.7100,9.5976,11.8502,1.6335,64.4351,2.5430,50.8093,21.9388,13.6258,4.5000
1.0300,1.7200,9.6058,11.8451,1.6241,64.3752,2.5385,50.9640,21.4519,13.4112,4.5000
1.0300,1.7300,9.6139,11.8401,1.6148,64.3065,2.5340,51.1174,20.9595,13.1891,4.5000
1.0300,1.7400,9.6218,11.8352,1.6056,64.2286,2.5297,51.2696,20.4609,12.9590,4.5000
1.0300,1.7500,9.6297,11.8304,1.5964,64.1412,2.5254,51.4206,19.9556,12.7206,4.5000
1.0300,1.7600,9.6375,11.8256,1.5874,64.0437,2.5212,51.5703,19.4431,12.4734,4.5000
1.0300,1.7700,9.6452,11.8208,1.5785,63.9357,2.5170,51.7189,18.9226,12.2168,4.5000
1.0300,1.7800,9.6528,11.8161,1.5696,63.8166,2.5130,51.8662,18.3934,11.9503,4.5000
1.0300,1.7900,9.6603,11.8115,1.5608,63.6857,2.5089,52.0124,17.8546,11.6733,4.5000
1.0300,1.8000,9.6678,11.8070,1.5521,63.5422,2.5050,52.1574,17.3053,11.3848,4.5000
1.0300,1.8100,9.6751,11.8025,1.5435,63.3854,2.5011,52.3013,16.7443,11.0841,4.5000
1.0300,1.8200,9.6824,11.7980,1.5350,63.2142,2.4972,52.4440,16.1702,10.7702,4.5000
1.0300,1.8300,9.6896,11.7936,1.5266,63.0274,2.4934,52.5856,15.5816,10.4419,4.5000
1.0300,1.8400,9.6967,11.7893,1.5182,62.8237,2.4897,52.7260,14.9767,10.0977,4.5000
1.0300,1.8500,9.7038,11.7850,1.5099,62.6013,2.4860,52.8654,14.3532,9.7360,4.5000
1.0300,1.8600,9.7107,11.7807,1.5017,62.3583,2.4824,53.0036,13.7086,9.3547,4.5000
1.0300,1.8700,9.7176,11.7765,1.4936,62.0923,2.4788,53.1408,13.0396,8.9515,4.5000
1.0300,1.8800,9.7245,11.7724,1.4855,61.8000,2.4753,53.2769,12.3422,8.5231,4.5000
1.0300,1.8900,9.7312,11.7683,1.4775,61.4776,2.4718,53.4119,11.6111,8.0656,4.5000
1.0300,1.9000,9.7379,11.7642,1.4696,61.1197,2.4684,53.5459,10.8393,7.5738,4.5000
1.0300,1.9100,9.7445,11.7602,1.4617,60.7192,2.4650,53.6788,10.0173,7.0404,4.5000
1.0300,1.9200,9.7510,11.7563,1.4540,60.2659,2.4617,53.8107,9.1315,6.4551,4.5000
1.0300,1.9300,9.7575,11.7524,1.4463,59.7440,2.4584,53.9416,8.1610,5.8024,4.5000
1.0300,1.9400,9.7639,11.7485,1.4386,59.1276,2.4552,54.0715,7.0707,5.0561,4.5000
1.0300,1.9500,9.7702,11.7447,1.4310,58.3667,2.4520,54.2004,5.7932,4.1663,4.5000
1.0300,1.9600,9.7765,11.7409,1.4235,57.3365,2.4489,54.3283,4.1593,3.0082,4.5000
1.0300,1.9700,9.7827,11.7371,1.4161,55.2543,2.4458,54.4552,1.0987,0.7991,4.5000
1.0400,1.0000,8.6020,12.5198,2.7145,53.5523,3.2016,35.6212,53.4732,17.9312,4.5000
1.0400,1.0100,8.6257,12.5025,2.6894,53.8957,3.1839,35.9081,52.9929,17.9876,4.5000
1.0400,1.0200,8.6490,12.4856,2.6647,54.2335,3.1666,36.1924,52.5147,18.0411,4.5000
1.0400,1.0300,8.6718,12.4691,2.6405,54.5658,3.1497,36.4743,52.0388,18.0916,4.5000
1.0400,1.0400,8.6942,12.4530,2.6167,54.8926,3.1332,36.7536,51.5650,18.1391,4.5000
1.0400,1.0500,8.7162,12.4372,2.5934,55.2140,3.1170,37.0304,51.0933,18.1837,4.5000
1.0400,1.0600,8.7377,12.4218,2.5704,55.5300,3.1013,37.3047,50.6237,18.2253,4.5000
1.0400,1.0700,8.7589,12.4067,2.5479,55.8405,3.0859,37.5766,50.1562,18.2639,4.5000
1.0400,1.0800,8.7796,12.3920,2.5258,56.1456,3.0709,37.8460,49.6906,18.2996,4.5000
1.0400,1.0900,8.8000,12.3776,2.5041,56.4453,3.0562,38.1130,49.2270,18.3323,4.5000
1.0400,1.1000,8.8200,12.3635,2.4827,56.7397,3.0418,38.3777,48.7653,18.3620,4.5000
1.0400,1.1100,8.8396,12.3497,2.4617,57.0287,3.0277,38.6400,48.3055,18.3888,4.5000
1.0400,1.1200,8.8589,12.3362,2.4410,57.3124,3.0140,38.8999,47.8474,18.4125,4.5000
1.0400,1.1300,8.8779,12.3230,2.4207,57.5908,3.0006,39.1575,47.3912,18.4333,4.5000
1.0400,1.1400,8.8965,12.3100,2.4007,57.8639,2.9874,39.4128,46.9367,18.4511,4.5000
1.0400,1.1500,8.9148,12.2974,2.3811,58.1318,2.9746,39.6659,46.4838,18.4659,4.5000
1.0400,1.1600,8.9327,12.2849,2.3618,58.3943,2.9620,39.9166,46.0326,18.4777,4.5000
1.0400,1.1700,8.9504,12.2727,2.3427,58.6516,2.9497,40.1652,45.5830,18.4865,4.5000
1.0400,1.1800,8.9678,12.2608,2.3240,58.9037,2.9377,40.4115,45.1350,18.4922,4.5000
1.0400,1.1900,8.9849,12.2491,2.3056,59.1506,2.9259,40.6556,44.6884,18.4949,4.5000
1.0400,1.2000,9.0016,12.2376,2.2874,59.3922,2.9143,40.8976,44.2433,18.4946,4.5000
1.0400,1.2100,9.0182,12.2264,2.2696,59.6287,2.9030,41.1374,43.7996,18.4913,4.5000
1.0400,1.2200,9.0344,12.2153,2.2520,59.8600,2.8920,41.3751,43.3573,18.4849,4.5000
1.0400,1.2300,9.0504,12.2045,2.2347,60.0861,2.8811,41.6106,42.9162,18.4755,4.5000
1.0400,1.2400,9.0661,12.1939,2.2176,60.3070,2.8705,41.8441,42.4764,18.4629,4.5000
1.0400,1.2500,9.0816,12.1835,2.2008,60.5228,2.8601,42.0755,42.0379,18.4473,4.5000
1.0400,1.2600,9.0968,12.1732,2.1842,60.7335,2.8499,42.3049,41.6004,18.4286,4.5000
1.0400,1.2700,9.1118,12.1632,2.1679,60.9390,2.8400,42.5322,41.1641,18.4068,4.5000
1.0400,1.2800,9.1265,12.1533,2.1518,61.1393,2.8302,42.7575,40.7288,18.3818,4.5000
1.0400,1.2900,9.1411,12.1436,2.1360,61.3345,2.8206,42.9809,40.2944,18.3537,4.5000
1.0400,1.3000,9.1554,12.1341,2.1204,61.5246,2.8112,43.2022,39.8610,18.3224,4.5000
1.0400,1.3100,9.1694,12.1247,2.1050,61.7096,2.8020,43.4216,39.4285,18.2880,4.5000
1.0400,1.3200,9.1833,12.1155,2.0898,61.8894,2.7929,43.6391,38.9968,18.2503,4.5000
1.0400,1.3300,9.1970,12.1065,2.0748,62.0641,2.7840,43.8547,38.5658,18.2094,4.5000
1.0400,1.3400,9.2104,12.0976,2.0600,62.2337,2.7753,44.0684,38.1356,18.1653,4.5000
1.0400,1.3500,9.2237,12.0889,2.0454,62.3981,2.7668,44.2802,37.7059,18.1179,4.5000
1.0400,1.3600,9.2367,12.0803,2.0311,62.5574,2.7585,44.4902,37.2768,18.0672,4.5000
1.0400,1.3700,9.2496,12.0719,2.0169,62.7115,2.7502,44.6983,36.8483,18.0132,4.5000
1.0400,1.3800,9.2623,12.0636,2.0029,62.8604,2.7422,44.9046,36.4201,17.9558,4.5000
1.0400,1.3900,9.2748,12.0554,1.9891,63.0042,2.7343,45.1092,35.9923,17.8950,4.5000
1.0400,1.4000,9.2871,12.0474,1.9754,63.1427,2.7265,45.3119,35.5648,17.8308,4.5000
1.0400,1.4100,9.2993,12.0395,1.9620,63.2761,2.7189,45.5129,35.1375,17.7632,4.5000
1.0400,1.4200,9.3112,12.0317,1.9487,63.4042,2.7114,45.7122,34.7103,17.6921,4.5000
1.0400,1.4300,9.3231,12.0240,1.9356,63.5271,2.7041,45.9097,34.2832,17.6174,4.5000
1.0400,1.4400,9.3347,12.0165,1.9226,63.6447,2.6969,46.1055,33.8561,17.5391,4.5000
1.0400,1.4500,9.3462,12.0091,1.9098,63.7569,2.6898,46.2996,33.4289,17.4573,4.5000
1.0400,1.4600,9.3575,12.0018,1.8972,63.8639,2.6829,46.4921,33.0014,17.3718,4.5000
1.0400,1.4700,9.3687,11.9946,1.8847,63.9654,2.6760,46.6829,32.5737,17.2825,4.5000
1.0400,1.4800,9.3797,11.9875,1.8724,64.0616,2.6693,46.8721,32.1457,17.1895,4.5000
1.0400,1.4900,9.3906,11.9806,1.8602,64.1523,2.6627,47.0597,31.7171,17.0927,4.5000
1.0400,1.5000,9.4013,11.9737,1.8482,64.2376,2.6563,47.2456,31.2880,16.9919,4.5000
1.0400,1.5100,9.4119,11.9670,1.8363,64.3172,2.6499,47.4300,30.8582,16.8872,4.5000
1.0400,1.5200,9.4224,11.9603,1.8246,64.3913,2.6437,47.6128,30.4276,16.7785,4.5000
1.0400,1.5300,9.4327,11.9537,1.8130,64.4598,2.6375,47.7941,29.9961,16.6657,4.5000
1.0400,1.5400,9.4428,11.9473,1.8015,64.5225,2.6315,47.9738,29.5636,16.5487,4.5000
1.0400,1.5500,9.4529,11.9409,1.7902,64.5795,2.6256,48.1520,29.1300,16.4274,4.5000
1.0400,1.5600,9.4628,11.9346,1.7790,64.6306,2.6197,48.3287,28.6950,16.3018,4.5000
1.0400,1.5700,9.4726,11.9284,1.7679,64.6757,2.6140,48.5039,28.2587,16.1718,4.5000
1.0400,1.5800,9.4823,11.9223,1.7569,64.7149,2.6084,48.6777,27.8208,16.0372,4.5000
1.0400,1.5900,9.4918,11.9163,1.7461,64.7479,2.6028,48.8500,27.3811,15.8979,4.5000
1.0400,1.6000,9.5012,11.9104,1.7354,64.7747,2.5974,49.0208,26.9396,15.7539,4.5000
1.0400,1.6100,9.5105,11.9045,1.7248,64.7952,2.5920,49.1903,26.4960,15.6050,4.5000
1.0400,1.6200,9.5197,11.8987,1.7143,64.8093,2.5867,49.3583,26.0502,15.4510,4.5000
1.0400,1.6300,9.5288,11.8930,1.7040,64.8167,2.5815,49.5249,25.6020,15.2918,4.5000
1.0400,1.6400,9.5378,11.8874,1.6937,64.8175,2.5764,49.6901,25.1510,15.1273,4.5000
1.0400,1.6500,9.5467,11.8819,1.6836,64.8113,2.5714,49.8540,24.6973,14.9573,4.5000
1.0400,1.6600,9.5554,11.8764,1.6736,64.7982,2.5665,50.0165,24.2403,14.7817,4.5000
1.0400,1.6700,9.5641,11.8710,1.6636,64.7778,2.5616,50.1777,23.7801,14.6001,4.5000
1.0400,1.6800,9.5726,11.8657,1.6538,64.7499,2.5568,50.3375,23.3161,14.4124,4.5000
1.0400,1.6900,9.5811,11.8605,1.6441,64.7145,2.5521,50.4961,22.8482,14.2184,4.5000
1.0400,1.7000,9.5894,11.8553,1.6345,64.6711,2.5475,50.6533,22.3760,14.0178,4.5000
1.0400,1.7100,9.5976,11.8502,1.6250,64.6196,2.5430,50.8093,21.8992,13.8103,4.5000
1.0400,1.7200,9.6058,11.8451,1.6155,64.5596,2.5385,50.9640,21.4173,13.5956,4.5000
1.0400,1.7300,9.6139,11.8401,1.6062,64.4909,2.5340,51.1174,20.9299,13.3734,4.5000
1.0400,1.7400,9.6218,11.8352,1.5970,64.4130,2.5297,51.2696,20.4366,13.1434,4.5000
1.0400,1.7500,9.6297,11.8304,1.5878,64.3256,2.5254,51.4206,19.9368,12.9050,4.5000
1.0400,1.7600,9.6375,11.8256,1.5788,64.2282,2.5212,51.5703,19.4299,12.6578,4.5000
1.0400,1.7700,9.6452,11.8208,1.5698,64.1203,2.5170,51.7189,18.9153,12.4014,4.5000
1.0400,1.7800,9.6528,11.8161,1.5610,64.0013,2.5130,51.8662,18.3923,12.1351,4.5000
1.0400,1.7900,9.6603,11.8115,1.5522,63.8707,2.5089,52.0124,17.8600,11.8583,4.5000
1.0400,1.8000,9.6678,11.8070,1.5435,63.7276,2.5050,52.1574,17.3174,11.5702,4.5000
1.0400,1.8100,9.6751,11.8025,1.5349,63.5713,2.5011,52.3013,16.7636,11.2700,4.5000
1.0400,1.8200,9.6824,11.7980,1.5263,63.4007,2.4972,52.4440,16.1972,10.9567,4.5000
1.0400,1.8300,9.6896,11.7936,1.5179,63.2147,2.4934,52.5856,15.6168,10.6291,4.5000
1.0400,1.8400,9.6967,11.7893,1.5095,63.0120,2.4897,52.7260,15.0206,10.2860,4.5000
1.0400,1.8500,9.7038,11.7850,1.5012,62.7909,2.4860,52.8654,14.4067,9.9256,4.5000
1.0400,1.8600,9.7107,11.7807,1.4930,62.5496,2.4824,53.0036,13.7725,9.5460,4.5000
1.0400,1.8700,9.7176,11.7765,1.4848,62.2857,2.4788,53.1408,13.1150,9.1449,4.5000
1.0400,1.8800,9.7245,11.7724,1.4767,61.9962,2.4753,53.2769,12.4303,8.7193,4.5000
1.0400,1.8900,9.7312,11.7683,1.4687,61.6773,2.4718,53.4119,11.7137,8.2654,4.5000
1.0400,1.9000,9.7379,11.7642,1.4608,61.3242,2.4684,53.5459,10.9586,7.7783,4.5000
1.0400,1.9100,9.7445,11.7602,1.4529,60.9301,2.4650,53.6788,10.1565,7.2513,4.5000
1.0400,1.9200,9.7510,11.7563,1.4451,60.4857,2.4617,53.8107,9.2951,6.6750,4.5000
1.0400,1.9300,9.7575,11.7524,1.4374,59.9769,2.4584,53.9416,8.3557,6.0352,4.5000
1.0400,1.9400,9.7639,11.7485,1.4298,59.3807,2.4552,54.0715,7.3083,5.3092,4.5000
1.0400,1.9500,9.7702,11.7447,1.4222,58.6553,2.4520,54.2004,6.0974,4.4549,4.5000
1.0400,1.9600,9.7765,11.7409,1.4147,57.7046,2.4489,54.3283,4.5949,3.3763,4.5000
1.0400,1.9700,9.7827,11.7371,1.4072,56.1429,2.4458,54.4552,2.2839,1.6877,4.5000
1.0500,1.0000,8.6020,12.5198,2.7066,53.7193,3.2016,35.6212,53.2029,18.0981,4.5000
1.0500,1.0100,8.6257,12.5025,2.6815,54.0633,3.1839,35.9081,52.7254,18.1552,4.5000
1.0500,1.0200,8.6490,12.4856,2.6568,54.4018,3.1666,36.1924,52.2502,18.2094,4.5000
1.0500,1.0300,8.6718,12.4691,2.6326,54.7348,3.1497,36.4743,51.7771,18.2605,4.5000
1.0500,1.0400,8.6942,12.4530,2.6088,55.0623,3.1332,36.7536,51.3062,18.3087,4.5000
1.0500,1.0500,8.7162,12.4372,2.5855,55.3843,3.1170,37.0304,50.8374,18.3539,4.5000
1.0500,1.0600,8.7377,12.4218,2.5625,55.7009,3.1013,37.3047,50.3707,18.3962,4.5000
1.0500,1.0700,8.7589,12.4067,2.5400,56.0120,3.0859,37.5766,49.9060,18.4354,4.5000
1.0500,1.0800,8.7796,12.3920,2.5179,56.3177,3.0709,37.8460,49.4433,18.4717,4.5000
1.0500,1.0900,8.8000,12.3776,2.4961,56.6180,3.0562,38.1130,48.9826,18.5050,4.5000
1.0500,1.1000,8.8200,12.3635,2.4747,56.9130,3.0418,38.3777,48.5237,18.5353,4.5000
1.0500,1.1100,8.8396,12.3497,2.4537,57.2026,3.0277,38.6400,48.0667,18.5626,4.5000
1.0500,1.1200,8.8589,12.3362,2.4331,57.4868,3.0140,38.8999,47.6115,18.5869,4.5000
1.0500,1.1300,8.8779,12.3230,2.4127,57.7658,3.0006,39.1575,47.1581,18.6082,4.5000
1.0500,1.1400,8.8965,12.3100,2.3928,58.0394,2.9874,39.4128,46.7064,18.6265,4.5000
1.0500,1.1500,8.9148,12.2974,2.3731,58.3077,2.9746,39.6659,46.2564,18.6418,4.5000
1.0500,1.1600,8.9327,12.2849,2.3538,58.5708,2.9620,39.9166,45.8081,18.6541,4.5000
1.0500,1.1700,8.9504,12.2727,2.3347,58.8286,2.9497,40.1652,45.3613,18.6634,4.5000
1.0500,1.1800,8.9678,12.2608,2.3160,59.0811,2.9377,40.4115,44.9161,18.6696,4.5000
1.0500,1.1900,8.9849,12.2491,2.2976,59.3284,2.9259,40.6556,44.4724,18.6728,4.5000
1.0500,1.2000,9.0016,12.2376,2.2794,59.5705,2.9143,40.8976,44.0301,18.6729,4.5000
1.0500,1.2100,9.0182,12.2264,2.2615,59.8074,2.9030,41.1374,43.5893,18.6700,4.5000
1.0500,1.2200,9.0344,12.2153,2.2439,60.0391,2.8920,41.3751,43.1497,18.6640,4.5000
1.0500,1.2300,9.0504,12.2045,2.2266,60.2656,2.8811,41.6106,42.7115,18.6550,4.5000
1.0500,1.2400,9.0661,12.1939,2.2095,60.4870,2.8705,41.8441,42.2746,18.6429,4.5000
1.0500,1.2500,9.0816,12.1835,2.1927,60.7031,2.8601,42.0755,41.8389,18.6276,4.5000
1.0500,1.2600,9.0968,12.1732,2.1761,60.9141,2.8499,42.3049,41.4043,18.6093,4.5000
1.0500,1.2700,9.1118,12.1632,2.1598,61.1200,2.8400,42.5322,40.9708,18.5878,4.5000
1.0500,1.2800,9.1265,12.1533,2.1437,61.3207,2.8302,42.7575,40.5383,18.5631,4.5000
1.0500,1.2900,9.1411,12.1436,2.1279,61.5162,2.8206,42.9809,40.1069,18.5354,4.5000
1.0500,1.3000,9.1554,12.1341,2.1122,61.7066,2.8112,43.2022,39.6764,18.5044,4.5000
1.0500,1.3100,9.1694,12.1247,2.0968,61.8919,2.8020,43.4216,39.2467,18.4702,4.5000
1.0500,1.3200,9.1833,12.1155,2.0816,62.0720,2.7929,43.6391,38.8179,18.4328,4.5000
1.0500,1.3300,9.1970,12.1065,2.0666,62.2469,2.7840,43.8547,38.3899,18.3922,4.5000
1.0500,1.3400,9.2104,12.0976,2.0518,62.4167,2.7753,44.0684,37.9625,18.3483,4.5000
1.0500,1.3500,9.2237,12.0889,2.0372,62.5814,2.7668,44.2802,37.5358,18.3012,4.5000
1.0500,1.3600,9.2367,12.0803,2.0229,62.7409,2.7585,44.4902,37.1096,18.2507,4.5000
1.0500,1.3700,9.2496,12.0719,2.0087,62.8952,2.7502,44.6983,36.6840,18.1969,4.5000
1.0500,1.3800,9.2623,12.0636,1.9947,63.0443,2.7422,44.9046,36.2588,18.1397,4.5000
1.0500,1.3900,9.2748,12.0554,1.9808,63.1883,2.7343,45.1092,35.8340,18.0791,4.5000
1.0500,1.4000,9.2871,12.0474,1.9672,63.3270,2.7265,45.3119,35.4094,18.0151,4.5000
1.0500,1.4100,9.2993,12.0395,1.9537,63.4605,2.7189,45.5129,34.9852,17.9476,4.5000
1.0500,1.4200,9.3112,12.0317,1.9404,63.5888,2.7114,45.7122,34.5610,17.8766,4.5000
1.0500,1.4300,9.3231,12.0240,1.9273,63.7118,2.7041,45.9097,34.1370,17.8021,4.5000
1.0500,1.4400,9.3347,12.0165,1.9143,63.8295,2.6969,46.1055,33.7129,17.7240,4.5000
1.0500,1.4500,9.3462,12.0091,1.9015,63.9418,2.6898,46.2996,33.2888,17.6422,4.5000
1.0500,1.4600,9.3575,12.0018,1.8889,64.0489,2.6829,46.4921,32.8645,17.5568,4.5000
1.0500,1.4700,9.3687,11.9946,1.8764,64.1505,2.6760,46.6829,32.4399,17.4676,4.5000
1.0500,1.4800,9.3797,11.9875,1.8641,64.2467,2.6693,46.8721,32.0150,17.3746,4.5000
1.0500,1.4900,9.3906,11.9806,1.8519,64.3375,2.6627,47.0597,31.5896,17.2778,4.5000
1.0500,1.5000,9.4013,11.9737,1.8399,64.4227,2.6563,47.2456,31.1637,17.1771,4.5000
1.0500,1.5100,9.4119,11.9670,1.8280,64.5024,2.6499,47.4300,30.7372,17.0724,4.5000
1.0500,1.5200,9.4224,11.9603,1.8162,64.5765,2.6437,47.6128,30.3099,16.9637,4.5000
1.0500,1.5300,9.4327,11.9537,1.8046,64.6450,2.6375,47.7941,29.8817,16.8509,4.5000
1.0500,1.5400,9.4428,11.9473,1.7931,64.7077,2.6315,47.9738,29.4526,16.7339,4.5000
1.0500,1.5500,9.4529,11.9409,1.7818,64.7646,2.6256,48.1520,29.0223,16.6126,4.5000
1.0500,1.5600,9.4628,11.9346,1.7706,64.8156,2.6197,48.3287,28.5908,16.4869,4.5000
